Gene	Module	kME
16625	UNCLASSIFIED	NA
16626	UNCLASSIFIED	NA
16627	UNCLASSIFIED	NA
16628	P1_I42_M1	0.85
16629	P1_I42_M1	0.82
16630	P1_I42_M1	0.93
16631	UNCLASSIFIED	NA
16632	UNCLASSIFIED	NA
16633	P1_I42_M1	0.91
16634	UNCLASSIFIED	NA
16635	UNCLASSIFIED	NA
16636	UNCLASSIFIED	NA
16637	UNCLASSIFIED	NA
16638	UNCLASSIFIED	NA
16639	UNCLASSIFIED	NA
16640	UNCLASSIFIED	NA
16641	UNCLASSIFIED	NA
16642	UNCLASSIFIED	NA
16643	UNCLASSIFIED	NA
16644	UNCLASSIFIED	NA
16645	P1_I42_M1	0.9
16646	P1_I42_M1	0.87
16647	UNCLASSIFIED	NA
16648	P1_I42_M1	0.93
16649	P5_I5_M1	0.82
16650	P3_I7_M3	0.86
16651	P1_I42_M1	0.91
16652	P3_I7_M2	0.85
16653	P1_I42_M1	0.85
16654	P1_I42_M1	0.88
16655	UNCLASSIFIED	NA
16656	UNCLASSIFIED	NA
16657	P1_I42_M1	0.94
16658	UNCLASSIFIED	NA
16659	UNCLASSIFIED	NA
16660	UNCLASSIFIED	NA
16661	P1_I42_M1	0.89
16662	UNCLASSIFIED	NA
16663	P1_I42_M1	0.89
16664	P1_I42_M1	0.92
16665	P3_I7_M1	0.85
16666	UNCLASSIFIED	NA
16667	P1_I42_M1	0.84
16668	P1_I42_M1	0.96
16669	P2_I7_M2	0.94
16670	UNCLASSIFIED	NA
16671	UNCLASSIFIED	NA
16672	P1_I42_M1	0.96
16673	P1_I42_M1	0.92
16674	P2_I7_M2	0.86
16675	P1_I42_M1	0.9
16676	UNCLASSIFIED	NA
16677	P1_I42_M1	0.95
16678	UNCLASSIFIED	NA
16679	UNCLASSIFIED	NA
16680	UNCLASSIFIED	NA
16681	P1_I42_M1	0.95
16682	P1_I42_M1	0.95
16683	UNCLASSIFIED	NA
16684	P1_I42_M1	0.95
16685	P1_I42_M1	0.95
16686	P1_I42_M1	0.87
16687	UNCLASSIFIED	NA
16688	P1_I42_M1	0.89
16689	P1_I42_M1	0.93
16690	UNCLASSIFIED	NA
16691	P5_I5_M1	0.87
16692	UNCLASSIFIED	NA
16693	UNCLASSIFIED	NA
16694	P1_I42_M1	0.96
16695	P1_I42_M1	0.93
16696	P1_I42_M1	0.92
16697	UNCLASSIFIED	NA
16698	P1_I42_M1	0.97
16699	P1_I42_M1	0.95
16700	UNCLASSIFIED	NA
16701	P1_I42_M1	0.97
16702	P1_I42_M1	0.94
16703	P2_I7_M1	0.84
16704	P1_I42_M1	0.93
16705	UNCLASSIFIED	NA
16706	P1_I42_M1	0.93
16707	UNCLASSIFIED	NA
16708	P5_I5_M1	0.83
16709	UNCLASSIFIED	NA
16710	UNCLASSIFIED	NA
16711	P1_I42_M1	0.95
16712	UNCLASSIFIED	NA
16713	P1_I42_M1	0.87
16714	P2_I7_M2	0.91
16715	P3_I7_M1	0.88
16716	P2_I7_M4	0.86
16717	UNCLASSIFIED	NA
16718	UNCLASSIFIED	NA
16719	P1_I42_M1	0.86
16720	UNCLASSIFIED	NA
16721	UNCLASSIFIED	NA
16722	P7_I3_M1	0.81
16723	P1_I42_M1	0.98
16724	P1_I42_M1	0.83
16725	UNCLASSIFIED	NA
16726	UNCLASSIFIED	NA
16727	P1_I42_M1	0.9
16728	UNCLASSIFIED	NA
16729	UNCLASSIFIED	NA
16730	UNCLASSIFIED	NA
16731	P1_I42_M1	0.95
16732	P1_I42_M1	0.95
16733	P1_I42_M1	0.97
16734	UNCLASSIFIED	NA
16735	P1_I42_M1	0.94
16736	P1_I42_M1	0.85
16737	UNCLASSIFIED	NA
16738	P1_I42_M1	0.95
16739	P1_I42_M1	0.96
16740	P2_I7_M4	0.89
16741	P1_I42_M1	0.93
16742	P1_I42_M1	0.86
16743	UNCLASSIFIED	NA
16744	P1_I42_M1	0.98
16745	UNCLASSIFIED	NA
16746	P2_I7_M1	0.84
16747	P1_I42_M1	0.95
16748	P2_I7_M3	0.91
16749	P1_I42_M1	0.94
16750	UNCLASSIFIED	NA
16751	P2_I7_M4	0.88
16752	UNCLASSIFIED	NA
16753	P4_I6_M3	0.88
16754	P1_I42_M1	0.95
16755	P1_I42_M1	0.98
16756	P4_I6_M2	0.83
16757	UNCLASSIFIED	NA
16758	P1_I42_M1	0.94
16759	P1_I42_M1	0.96
16760	UNCLASSIFIED	NA
16761	UNCLASSIFIED	NA
16762	UNCLASSIFIED	NA
16763	UNCLASSIFIED	NA
16764	P1_I42_M1	0.9
16765	UNCLASSIFIED	NA
16766	P1_I42_M1	0.97
16767	P1_I42_M1	0.96
16768	P1_I42_M1	0.95
16769	P1_I42_M1	0.89
16770	P1_I42_M1	0.94
16771	UNCLASSIFIED	NA
16772	P1_I42_M1	0.92
16773	P1_I42_M1	0.95
16774	UNCLASSIFIED	NA
16775	UNCLASSIFIED	NA
16776	P1_I42_M1	0.92
16777	P1_I42_M1	0.94
16778	UNCLASSIFIED	NA
16779	UNCLASSIFIED	NA
16780	P1_I42_M1	0.95
16781	P5_I5_M1	0.85
16782	P1_I42_M1	0.92
16783	P1_I42_M1	0.96
16784	UNCLASSIFIED	NA
16785	UNCLASSIFIED	NA
16786	P1_I42_M1	0.95
16787	P1_I42_M1	0.93
16788	P1_I42_M1	0.93
16789	UNCLASSIFIED	NA
16790	UNCLASSIFIED	NA
16791	UNCLASSIFIED	NA
16792	P6_I5_M1	0.82
16793	UNCLASSIFIED	NA
16794	UNCLASSIFIED	NA
16795	P1_I42_M1	0.95
16796	UNCLASSIFIED	NA
16797	P1_I42_M1	0.88
16798	P1_I42_M1	0.87
16799	P1_I42_M1	0.96
16800	P1_I42_M1	0.94
16801	UNCLASSIFIED	NA
16802	P1_I42_M1	0.94
16803	UNCLASSIFIED	NA
16804	P1_I42_M1	0.91
16805	P2_I7_M3	0.92
16806	UNCLASSIFIED	NA
16807	UNCLASSIFIED	NA
16808	UNCLASSIFIED	NA
16809	P8_I4_M1	0.82
16810	P3_I7_M2	0.85
16811	P1_I42_M1	0.83
16812	UNCLASSIFIED	NA
16813	P1_I42_M1	0.87
16814	P1_I42_M1	0.96
16815	UNCLASSIFIED	NA
16816	P4_I6_M1	0.8
16817	UNCLASSIFIED	NA
16818	UNCLASSIFIED	NA
16819	UNCLASSIFIED	NA
16820	P1_I42_M1	0.95
16821	P3_I7_M3	0.86
16822	UNCLASSIFIED	NA
16823	UNCLASSIFIED	NA
16824	P2_I7_M1	0.89
16825	P6_I5_M1	0.82
16826	P1_I42_M1	0.96
16827	P2_I7_M1	0.81
16828	UNCLASSIFIED	NA
16829	UNCLASSIFIED	NA
16830	P1_I42_M1	0.87
16831	UNCLASSIFIED	NA
16832	UNCLASSIFIED	NA
16833	UNCLASSIFIED	NA
16834	P1_I42_M1	0.92
16835	P1_I42_M1	0.95
16836	UNCLASSIFIED	NA
16837	P1_I42_M1	0.84
16838	P1_I42_M1	0.85
16839	P1_I42_M1	0.96
16840	UNCLASSIFIED	NA
16841	P1_I42_M1	0.97
16842	P3_I7_M7	0.94
16843	P1_I42_M1	0.96
16844	UNCLASSIFIED	NA
16845	UNCLASSIFIED	NA
16846	UNCLASSIFIED	NA
16847	UNCLASSIFIED	NA
16848	P1_I42_M1	0.95
16849	P1_I42_M1	0.92
16850	P2_I7_M3	0.91
16851	UNCLASSIFIED	NA
16852	P1_I42_M1	0.93
16853	P1_I42_M1	0.92
16854	P1_I42_M1	0.87
16855	P1_I42_M1	0.96
16856	P3_I7_M6	0.9
16857	UNCLASSIFIED	NA
16858	P1_I42_M1	0.95
16859	UNCLASSIFIED	NA
16860	P1_I42_M1	0.97
16861	UNCLASSIFIED	NA
16862	P1_I42_M1	0.97
16863	P3_I7_M4	0.84
16864	P1_I42_M1	0.88
16865	UNCLASSIFIED	NA
16866	UNCLASSIFIED	NA
16867	UNCLASSIFIED	NA
16868	P2_I7_M2	0.82
16869	UNCLASSIFIED	NA
16870	UNCLASSIFIED	NA
16871	UNCLASSIFIED	NA
16872	UNCLASSIFIED	NA
16873	UNCLASSIFIED	NA
16874	P2_I7_M4	0.9
16875	P1_I42_M1	0.9
16876	UNCLASSIFIED	NA
16877	P4_I6_M1	0.87
16878	UNCLASSIFIED	NA
16879	P5_I5_M2	0.83
16880	P5_I5_M3	0.83
16881	P1_I42_M1	0.96
16882	UNCLASSIFIED	NA
16883	P1_I42_M1	0.84
16884	UNCLASSIFIED	NA
16885	UNCLASSIFIED	NA
16886	P1_I42_M1	0.91
16887	P1_I42_M1	0.93
16888	P1_I42_M1	0.93
16889	UNCLASSIFIED	NA
16890	UNCLASSIFIED	NA
16891	P1_I42_M1	0.94
16892	P1_I42_M1	0.82
16893	UNCLASSIFIED	NA
16894	UNCLASSIFIED	NA
16895	UNCLASSIFIED	NA
16896	UNCLASSIFIED	NA
16897	UNCLASSIFIED	NA
16898	P1_I42_M1	0.96
16899	P1_I42_M1	0.95
16900	UNCLASSIFIED	NA
16901	UNCLASSIFIED	NA
16902	UNCLASSIFIED	NA
16903	UNCLASSIFIED	NA
16904	P2_I7_M2	0.94
16905	UNCLASSIFIED	NA
16906	UNCLASSIFIED	NA
16907	P1_I42_M1	0.95
16908	UNCLASSIFIED	NA
16909	P2_I7_M1	0.86
16910	P1_I42_M1	0.81
16911	UNCLASSIFIED	NA
16912	UNCLASSIFIED	NA
16913	UNCLASSIFIED	NA
16914	UNCLASSIFIED	NA
16915	P2_I7_M1	0.89
16916	P1_I42_M1	0.91
16917	P1_I42_M1	0.92
16918	P1_I42_M1	0.92
16919	UNCLASSIFIED	NA
16920	UNCLASSIFIED	NA
16921	P1_I42_M1	0.94
16922	P1_I42_M1	0.85
16923	P1_I42_M1	0.87
16924	P1_I42_M1	0.94
16925	UNCLASSIFIED	NA
16926	P1_I42_M1	0.94
16927	UNCLASSIFIED	NA
16928	P1_I42_M1	0.96
16929	UNCLASSIFIED	NA
16930	UNCLASSIFIED	NA
16931	P1_I42_M1	0.9
16932	P2_I7_M2	0.97
16933	P1_I42_M1	0.95
16934	P1_I42_M1	0.91
16935	P2_I7_M2	0.98
16936	P1_I42_M1	0.89
16937	P1_I42_M1	0.95
16938	UNCLASSIFIED	NA
16939	P1_I42_M1	0.95
16940	P1_I42_M1	0.86
16941	UNCLASSIFIED	NA
16942	UNCLASSIFIED	NA
16943	UNCLASSIFIED	NA
16944	P2_I7_M2	0.94
16945	P1_I42_M1	0.94
16946	P1_I42_M1	0.95
16947	P3_I7_M4	0.88
16948	P1_I42_M1	0.93
16949	UNCLASSIFIED	NA
16950	UNCLASSIFIED	NA
16951	UNCLASSIFIED	NA
16952	UNCLASSIFIED	NA
16953	UNCLASSIFIED	NA
16954	P1_I42_M1	0.95
16955	UNCLASSIFIED	NA
16956	UNCLASSIFIED	NA
16957	UNCLASSIFIED	NA
16958	P3_I7_M4	0.86
16959	P1_I42_M1	0.86
16960	P1_I42_M1	0.91
16961	P1_I42_M1	0.96
16962	UNCLASSIFIED	NA
16963	P2_I7_M1	0.82
16964	P1_I42_M1	0.9
16965	P2_I7_M1	0.87
16966	P1_I42_M1	0.99
16967	UNCLASSIFIED	NA
16968	UNCLASSIFIED	NA
16969	P1_I42_M1	0.97
16970	UNCLASSIFIED	NA
16971	P3_I7_M5	0.92
16972	UNCLASSIFIED	NA
16973	UNCLASSIFIED	NA
16974	P2_I7_M3	0.88
16975	P2_I7_M1	0.92
16976	P1_I42_M1	0.94
16977	P1_I42_M1	0.89
16978	UNCLASSIFIED	NA
16979	P2_I7_M1	0.9
16980	P2_I7_M4	0.93
16981	UNCLASSIFIED	NA
16982	P1_I42_M1	0.95
16983	P1_I42_M1	0.97
16984	P2_I7_M4	0.93
16985	P1_I42_M1	0.94
16986	P4_I6_M2	0.94
16987	P2_I7_M3	0.82
16988	UNCLASSIFIED	NA
16989	UNCLASSIFIED	NA
16990	P1_I42_M1	0.87
16991	P1_I42_M1	0.82
16992	P1_I42_M1	0.96
16993	UNCLASSIFIED	NA
16994	P1_I42_M1	0.94
16995	P1_I42_M1	0.94
16996	P1_I42_M1	0.93
16997	UNCLASSIFIED	NA
16998	UNCLASSIFIED	NA
16999	P1_I42_M1	0.9
17000	UNCLASSIFIED	NA
17001	P3_I7_M2	0.81
17002	P1_I42_M1	0.89
17003	P1_I42_M1	0.95
17004	UNCLASSIFIED	NA
17005	P1_I42_M1	0.92
17006	UNCLASSIFIED	NA
17007	P1_I42_M1	0.84
17008	P1_I42_M1	0.92
17009	UNCLASSIFIED	NA
17010	P1_I42_M1	0.83
17011	P1_I42_M1	0.91
17012	UNCLASSIFIED	NA
17013	P1_I42_M1	0.97
17014	UNCLASSIFIED	NA
17015	UNCLASSIFIED	NA
17016	UNCLASSIFIED	NA
17017	P5_I5_M1	0.85
17018	P2_I7_M2	0.82
17019	P1_I42_M1	0.92
17020	P1_I42_M1	0.95
17021	UNCLASSIFIED	NA
17022	P1_I42_M1	0.94
17023	P1_I42_M1	0.92
17024	P2_I7_M2	0.91
17025	P2_I7_M1	0.88
17026	UNCLASSIFIED	NA
17027	P1_I42_M1	0.94
17028	P1_I42_M1	0.95
17029	UNCLASSIFIED	NA
17030	P1_I42_M1	0.87
17031	P1_I42_M1	0.87
17032	P1_I42_M1	0.98
17033	P2_I7_M3	0.82
17034	P1_I42_M1	0.93
17035	UNCLASSIFIED	NA
17036	P3_I7_M3	0.9
17037	UNCLASSIFIED	NA
17038	P1_I42_M1	0.93
17039	P1_I42_M1	0.9
17040	P2_I7_M1	0.86
17041	P1_I42_M1	0.98
17042	UNCLASSIFIED	NA
17043	P1_I42_M1	0.97
17044	P2_I7_M3	0.93
17045	UNCLASSIFIED	NA
17046	P1_I42_M1	0.95
17047	UNCLASSIFIED	NA
17048	P1_I42_M1	0.94
17049	UNCLASSIFIED	NA
17050	P3_I7_M2	0.88
17051	P1_I42_M1	0.93
17052	P3_I7_M4	0.87
17053	UNCLASSIFIED	NA
17054	P1_I42_M1	0.88
17055	P1_I42_M1	0.94
17056	UNCLASSIFIED	NA
17057	P1_I42_M1	0.95
17058	UNCLASSIFIED	NA
17059	P3_I7_M1	0.8
17060	P1_I42_M1	0.95
17061	P1_I42_M1	0.91
17062	UNCLASSIFIED	NA
17063	P1_I42_M1	0.88
17064	P2_I7_M3	0.87
17065	UNCLASSIFIED	NA
17066	UNCLASSIFIED	NA
17067	P1_I42_M1	0.9
17068	UNCLASSIFIED	NA
17069	P1_I42_M1	0.95
17070	UNCLASSIFIED	NA
17071	UNCLASSIFIED	NA
17072	UNCLASSIFIED	NA
17073	P1_I42_M1	0.9
17074	P4_I6_M2	0.85
17075	P1_I42_M1	0.88
17076	UNCLASSIFIED	NA
17077	UNCLASSIFIED	NA
17078	P1_I42_M1	0.83
17079	UNCLASSIFIED	NA
17080	P2_I7_M1	0.84
17081	UNCLASSIFIED	NA
17082	P1_I42_M1	0.96
17083	P1_I42_M1	0.87
17084	UNCLASSIFIED	NA
17085	UNCLASSIFIED	NA
17086	UNCLASSIFIED	NA
17087	P5_I5_M1	0.82
17088	P2_I7_M3	0.9
17089	P4_I6_M4	0.85
17090	UNCLASSIFIED	NA
17091	UNCLASSIFIED	NA
17092	UNCLASSIFIED	NA
17093	P1_I42_M1	0.93
17094	P1_I42_M1	0.87
17095	UNCLASSIFIED	NA
17096	P1_I42_M1	0.92
17097	P1_I42_M1	0.97
17098	P1_I42_M1	0.89
17099	UNCLASSIFIED	NA
17100	UNCLASSIFIED	NA
17101	P3_I7_M1	0.85
17102	P1_I42_M1	0.89
17103	UNCLASSIFIED	NA
17104	P3_I7_M1	0.94
17105	P3_I7_M2	0.84
17106	UNCLASSIFIED	NA
17107	P1_I42_M1	0.84
17108	UNCLASSIFIED	NA
17109	P1_I42_M1	0.95
17110	P2_I7_M4	0.88
17111	P2_I7_M1	0.87
17112	P1_I42_M1	0.89
17113	P2_I7_M1	0.94
17114	P1_I42_M1	0.85
17115	P2_I7_M4	0.89
17116	P1_I42_M1	0.95
17117	P1_I42_M1	0.97
17118	UNCLASSIFIED	NA
17119	P4_I6_M5	0.94
17120	P3_I7_M1	0.87
17121	P1_I42_M1	0.92
17122	UNCLASSIFIED	NA
17123	P6_I5_M1	0.83
17124	P1_I42_M1	0.86
17125	UNCLASSIFIED	NA
17126	UNCLASSIFIED	NA
17127	P1_I42_M1	0.95
17128	UNCLASSIFIED	NA
17129	P1_I42_M1	0.94
17130	P2_I7_M3	0.88
17131	P1_I42_M1	0.9
17132	UNCLASSIFIED	NA
17133	P1_I42_M1	0.96
17134	P1_I42_M1	0.93
17135	UNCLASSIFIED	NA
17136	P2_I7_M1	0.91
17137	P2_I7_M1	0.84
17138	UNCLASSIFIED	NA
17139	P1_I42_M1	0.86
17140	UNCLASSIFIED	NA
17141	UNCLASSIFIED	NA
17142	P1_I42_M1	0.92
17143	P1_I42_M1	0.89
17144	UNCLASSIFIED	NA
17145	P1_I42_M1	0.96
17146	UNCLASSIFIED	NA
17147	P2_I7_M1	0.83
17148	UNCLASSIFIED	NA
17149	UNCLASSIFIED	NA
17150	UNCLASSIFIED	NA
17151	P1_I42_M1	0.94
17152	P1_I42_M1	0.9
17153	P1_I42_M1	0.89
17154	P2_I7_M4	0.97
17155	P1_I42_M1	0.96
17156	UNCLASSIFIED	NA
17157	UNCLASSIFIED	NA
17158	P1_I42_M1	0.98
17159	UNCLASSIFIED	NA
17160	P1_I42_M1	0.86
17161	UNCLASSIFIED	NA
17162	UNCLASSIFIED	NA
17163	UNCLASSIFIED	NA
17164	P1_I42_M1	0.9
17165	P1_I42_M1	0.94
17166	UNCLASSIFIED	NA
17167	UNCLASSIFIED	NA
17168	P1_I42_M1	0.97
17169	P1_I42_M1	0.84
17170	UNCLASSIFIED	NA
17171	UNCLASSIFIED	NA
17172	UNCLASSIFIED	NA
17173	UNCLASSIFIED	NA
17174	P1_I42_M1	0.96
17175	UNCLASSIFIED	NA
17176	UNCLASSIFIED	NA
17177	UNCLASSIFIED	NA
17178	P1_I42_M1	0.89
17179	P2_I7_M3	0.91
17180	P1_I42_M1	0.87
17181	P1_I42_M1	0.85
17182	UNCLASSIFIED	NA
17183	P2_I7_M2	0.82
17184	UNCLASSIFIED	NA
17185	UNCLASSIFIED	NA
17186	UNCLASSIFIED	NA
17187	UNCLASSIFIED	NA
17188	P1_I42_M1	0.89
17189	P1_I42_M1	0.98
17190	UNCLASSIFIED	NA
17191	UNCLASSIFIED	NA
17192	UNCLASSIFIED	NA
17193	P1_I42_M1	0.9
17194	UNCLASSIFIED	NA
17195	P1_I42_M1	0.94
17196	P1_I42_M1	0.94
17197	UNCLASSIFIED	NA
17198	UNCLASSIFIED	NA
17199	P1_I42_M1	0.95
17200	UNCLASSIFIED	NA
17201	UNCLASSIFIED	NA
17202	P1_I42_M1	0.92
17203	P1_I42_M1	0.93
17204	P2_I7_M3	0.85
17205	P1_I42_M1	0.96
17206	UNCLASSIFIED	NA
17207	P1_I42_M1	0.96
17208	P5_I5_M4	0.85
17209	P1_I42_M1	0.92
17210	P2_I7_M1	0.93
17211	UNCLASSIFIED	NA
17212	P1_I42_M1	0.95
17213	UNCLASSIFIED	NA
17214	UNCLASSIFIED	NA
17215	P2_I7_M2	0.81
17216	UNCLASSIFIED	NA
17217	UNCLASSIFIED	NA
17218	P3_I7_M6	0.84
17219	P1_I42_M1	0.82
17220	P2_I7_M4	0.87
17221	P1_I42_M1	0.88
17222	P2_I7_M2	0.83
17223	P1_I42_M1	0.93
17224	UNCLASSIFIED	NA
17225	UNCLASSIFIED	NA
17226	P3_I7_M1	0.85
17227	P1_I42_M1	0.87
17228	UNCLASSIFIED	NA
17229	P1_I42_M1	0.93
17230	P1_I42_M1	0.94
17231	P1_I42_M1	0.9
17232	P2_I7_M4	0.86
17233	P1_I42_M1	0.93
17234	UNCLASSIFIED	NA
17235	P1_I42_M1	0.89
17236	UNCLASSIFIED	NA
17237	P9_I2_M1	0.85
17238	P1_I42_M1	0.87
17239	P1_I42_M1	0.97
17240	P1_I42_M1	0.96
17241	P2_I7_M3	0.89
17242	UNCLASSIFIED	NA
17243	UNCLASSIFIED	NA
17244	P3_I7_M2	0.87
17245	P2_I7_M1	0.81
17246	UNCLASSIFIED	NA
17247	P1_I42_M1	0.94
17248	UNCLASSIFIED	NA
17249	UNCLASSIFIED	NA
17250	P1_I42_M1	0.9
17251	P1_I42_M1	0.95
17252	P1_I42_M1	0.95
17253	P2_I7_M2	0.89
17254	P1_I42_M1	0.9
17255	P1_I42_M1	0.86
17256	P1_I42_M1	0.96
17257	UNCLASSIFIED	NA
17258	UNCLASSIFIED	NA
17259	P1_I42_M1	0.9
17260	P1_I42_M1	0.93
17261	UNCLASSIFIED	NA
17262	P1_I42_M1	0.86
17263	UNCLASSIFIED	NA
17264	P1_I42_M1	0.89
17265	UNCLASSIFIED	NA
17266	P2_I7_M1	0.88
17267	P1_I42_M1	0.91
17268	UNCLASSIFIED	NA
17269	P1_I42_M1	0.94
17270	UNCLASSIFIED	NA
17271	P1_I42_M1	0.87
17272	P1_I42_M1	0.92
17273	UNCLASSIFIED	NA
17274	UNCLASSIFIED	NA
17275	P2_I7_M3	0.94
17276	UNCLASSIFIED	NA
17277	P2_I7_M2	0.98
17278	UNCLASSIFIED	NA
17279	P4_I6_M3	0.88
17280	UNCLASSIFIED	NA
17281	P2_I7_M2	0.96
17282	P1_I42_M1	0.88
17283	P2_I7_M2	0.94
17284	UNCLASSIFIED	NA
17285	UNCLASSIFIED	NA
17286	UNCLASSIFIED	NA
17287	UNCLASSIFIED	NA
17288	P1_I42_M1	0.95
17289	P1_I42_M1	0.95
17290	P1_I42_M1	0.94
17291	P1_I42_M1	0.96
17292	P1_I42_M1	0.96
17293	UNCLASSIFIED	NA
17294	P1_I42_M1	0.94
17295	UNCLASSIFIED	NA
17296	P1_I42_M1	0.86
17297	P1_I42_M1	0.95
17298	UNCLASSIFIED	NA
17299	UNCLASSIFIED	NA
17300	P2_I7_M1	0.86
17301	UNCLASSIFIED	NA
17302	UNCLASSIFIED	NA
17303	P6_I5_M1	0.88
17304	UNCLASSIFIED	NA
17305	UNCLASSIFIED	NA
17306	P3_I7_M1	0.83
17307	UNCLASSIFIED	NA
17308	P1_I42_M1	0.93
17309	P1_I42_M1	0.95
17310	P1_I42_M1	0.96
17311	UNCLASSIFIED	NA
17312	UNCLASSIFIED	NA
17313	P3_I7_M4	0.89
17314	UNCLASSIFIED	NA
17315	UNCLASSIFIED	NA
17316	UNCLASSIFIED	NA
17317	P1_I42_M1	0.91
17318	UNCLASSIFIED	NA
17319	UNCLASSIFIED	NA
17320	UNCLASSIFIED	NA
17321	P2_I7_M4	0.85
17322	P1_I42_M1	0.93
17323	UNCLASSIFIED	NA
17324	UNCLASSIFIED	NA
17325	P1_I42_M1	0.94
17326	P1_I42_M1	0.89
17327	P1_I42_M1	0.88
17328	UNCLASSIFIED	NA
17329	P1_I42_M1	0.98
17330	P1_I42_M1	0.97
17331	P1_I42_M1	0.96
17332	P6_I5_M2	0.91
17333	P1_I42_M1	0.97
17334	UNCLASSIFIED	NA
17335	UNCLASSIFIED	NA
17336	UNCLASSIFIED	NA
17337	P1_I42_M1	0.9
17338	P2_I7_M4	0.95
17339	P1_I42_M1	0.94
17340	P1_I42_M1	0.98
17341	UNCLASSIFIED	NA
17342	UNCLASSIFIED	NA
17343	P1_I42_M1	0.96
17344	P1_I42_M1	0.91
17345	P2_I7_M3	0.86
17346	P1_I42_M1	0.92
17347	P1_I42_M1	0.95
17348	UNCLASSIFIED	NA
17349	P1_I42_M1	0.9
17350	UNCLASSIFIED	NA
17351	P1_I42_M1	0.92
17352	P1_I42_M1	0.86
17353	P1_I42_M1	0.95
17354	UNCLASSIFIED	NA
17355	P1_I42_M1	0.83
17356	UNCLASSIFIED	NA
17357	P2_I7_M1	0.93
17358	UNCLASSIFIED	NA
17359	P1_I42_M1	0.95
17360	UNCLASSIFIED	NA
17361	P1_I42_M1	0.93
17362	UNCLASSIFIED	NA
17363	UNCLASSIFIED	NA
17364	P1_I42_M1	0.86
17365	P1_I42_M1	0.85
17366	P1_I42_M1	0.92
17367	P1_I42_M1	0.94
17368	UNCLASSIFIED	NA
17369	P1_I42_M1	0.83
17370	P1_I42_M1	0.93
17371	P1_I42_M1	0.89
17372	P1_I42_M1	0.96
17373	P1_I42_M1	0.95
17374	P2_I7_M1	0.91
17375	UNCLASSIFIED	NA
17376	UNCLASSIFIED	NA
17377	UNCLASSIFIED	NA
17378	P1_I42_M1	0.94
17379	P1_I42_M1	0.87
17380	UNCLASSIFIED	NA
17381	P3_I7_M2	0.93
17382	P2_I7_M1	0.84
17383	P1_I42_M1	0.95
17384	P2_I7_M4	0.85
17385	P2_I7_M1	0.95
17386	UNCLASSIFIED	NA
17387	P1_I42_M1	0.91
17388	UNCLASSIFIED	NA
17389	UNCLASSIFIED	NA
17390	P5_I5_M1	0.81
17391	P3_I7_M1	0.82
17392	P1_I42_M1	0.91
17393	UNCLASSIFIED	NA
17394	P1_I42_M1	0.86
17395	P1_I42_M1	0.97
17396	UNCLASSIFIED	NA
17397	UNCLASSIFIED	NA
17398	UNCLASSIFIED	NA
17399	UNCLASSIFIED	NA
17400	UNCLASSIFIED	NA
17401	P1_I42_M1	0.92
17402	UNCLASSIFIED	NA
17403	P1_I42_M1	0.86
17404	P1_I42_M1	0.95
17405	UNCLASSIFIED	NA
17406	P3_I7_M1	0.84
17407	P1_I42_M1	0.87
17408	UNCLASSIFIED	NA
17409	P1_I42_M1	0.96
17410	P1_I42_M1	0.84
17411	UNCLASSIFIED	NA
17412	P1_I42_M1	0.88
17413	P1_I42_M1	0.85
17414	P1_I42_M1	0.97
17415	P1_I42_M1	0.94
17416	UNCLASSIFIED	NA
17417	P5_I5_M3	0.8
17418	UNCLASSIFIED	NA
17419	P2_I7_M2	0.88
17420	P1_I42_M1	0.88
17421	UNCLASSIFIED	NA
17422	UNCLASSIFIED	NA
17423	P1_I42_M1	0.92
17424	UNCLASSIFIED	NA
17425	P1_I42_M1	0.91
17426	P1_I42_M1	0.92
17427	P3_I7_M1	0.89
17428	UNCLASSIFIED	NA
17429	UNCLASSIFIED	NA
17430	UNCLASSIFIED	NA
17431	P1_I42_M1	0.92
17432	UNCLASSIFIED	NA
17433	P1_I42_M1	0.94
17434	P1_I42_M1	0.94
17435	P2_I7_M4	0.96
17436	P1_I42_M1	0.94
17437	P1_I42_M1	0.84
17438	UNCLASSIFIED	NA
17439	P3_I7_M2	0.84
17440	P2_I7_M1	0.85
17441	P4_I6_M2	0.89
17442	UNCLASSIFIED	NA
17443	UNCLASSIFIED	NA
17444	UNCLASSIFIED	NA
17445	UNCLASSIFIED	NA
17446	UNCLASSIFIED	NA
17447	UNCLASSIFIED	NA
17448	UNCLASSIFIED	NA
17449	UNCLASSIFIED	NA
17450	P2_I7_M4	0.95
17451	UNCLASSIFIED	NA
17452	UNCLASSIFIED	NA
17453	P1_I42_M1	0.98
17454	UNCLASSIFIED	NA
17455	P2_I7_M4	0.94
17456	UNCLASSIFIED	NA
17457	P1_I42_M1	0.93
17458	P5_I5_M4	0.86
17459	UNCLASSIFIED	NA
17460	UNCLASSIFIED	NA
17461	P1_I42_M1	0.83
17462	UNCLASSIFIED	NA
17463	UNCLASSIFIED	NA
17464	P1_I42_M1	0.95
17465	UNCLASSIFIED	NA
17466	P2_I7_M3	0.89
17467	P5_I5_M3	0.84
17468	P1_I42_M1	0.94
17469	P1_I42_M1	0.94
17470	P1_I42_M1	0.94
17471	UNCLASSIFIED	NA
17472	P1_I42_M1	0.85
17473	P2_I7_M2	0.93
17474	P1_I42_M1	0.98
17475	P1_I42_M1	0.9
