Gene	Module	kME
15174	UNCLASSIFIED	NA
15175	P3_I9_M7	0.9
15176	UNCLASSIFIED	NA
15177	P1_I42_M2	0.82
15178	P7_I4_M4	0.83
15179	P6_I6_M1	0.88
15180	P2_I11_M5	0.87
15181	UNCLASSIFIED	NA
15182	P3_I9_M6	0.89
15183	P1_I42_M1	0.88
15184	UNCLASSIFIED	NA
15185	P3_I9_M3	0.91
15186	P1_I42_M1	0.91
15187	UNCLASSIFIED	NA
15188	UNCLASSIFIED	NA
15189	UNCLASSIFIED	NA
15190	P1_I42_M1	0.88
15191	UNCLASSIFIED	NA
15192	P2_I11_M4	0.84
15193	UNCLASSIFIED	NA
15194	P2_I11_M2	0.89
15195	P3_I9_M7	0.91
15196	P4_I11_M11	0.84
15197	P2_I11_M1	0.85
15198	P2_I11_M2	0.83
15199	UNCLASSIFIED	NA
15200	UNCLASSIFIED	NA
15201	P1_I42_M1	0.91
15202	UNCLASSIFIED	NA
15203	P2_I11_M2	0.91
15204	P1_I42_M1	0.9
15205	P2_I11_M1	0.89
15206	UNCLASSIFIED	NA
15207	UNCLASSIFIED	NA
15208	P1_I42_M1	0.93
15209	UNCLASSIFIED	NA
15210	UNCLASSIFIED	NA
15211	UNCLASSIFIED	NA
15212	P3_I9_M6	0.88
15213	P1_I42_M1	0.88
15214	P1_I42_M1	0.88
15215	UNCLASSIFIED	NA
15216	UNCLASSIFIED	NA
15217	UNCLASSIFIED	NA
15218	P2_I11_M1	0.87
15219	UNCLASSIFIED	NA
15220	P1_I42_M1	0.85
15221	P4_I11_M8	0.87
15222	UNCLASSIFIED	NA
15223	UNCLASSIFIED	NA
15224	UNCLASSIFIED	NA
15225	UNCLASSIFIED	NA
15226	P1_I42_M1	0.83
15227	P1_I42_M2	0.93
15228	P1_I42_M2	0.92
15229	UNCLASSIFIED	NA
15230	P2_I11_M1	0.85
15231	P1_I42_M1	0.9
15232	UNCLASSIFIED	NA
15233	UNCLASSIFIED	NA
15234	UNCLASSIFIED	NA
15235	UNCLASSIFIED	NA
15236	UNCLASSIFIED	NA
15237	UNCLASSIFIED	NA
15238	UNCLASSIFIED	NA
15239	P1_I42_M2	0.92
15240	UNCLASSIFIED	NA
15241	UNCLASSIFIED	NA
15242	UNCLASSIFIED	NA
15243	UNCLASSIFIED	NA
15244	P5_I9_M1	0.86
15245	P2_I11_M3	0.88
15246	P6_I6_M7	0.86
15247	UNCLASSIFIED	NA
15248	UNCLASSIFIED	NA
15249	UNCLASSIFIED	NA
15250	UNCLASSIFIED	NA
15251	UNCLASSIFIED	NA
15252	UNCLASSIFIED	NA
15253	UNCLASSIFIED	NA
15254	P1_I42_M1	0.93
15255	P2_I11_M1	0.83
15256	P2_I11_M2	0.86
15257	P3_I9_M1	0.81
15258	P1_I42_M1	0.95
15259	UNCLASSIFIED	NA
15260	UNCLASSIFIED	NA
15261	UNCLASSIFIED	NA
15262	UNCLASSIFIED	NA
15263	P1_I42_M2	0.86
15264	UNCLASSIFIED	NA
15265	P1_I42_M2	0.9
15266	UNCLASSIFIED	NA
15267	P1_I42_M1	0.93
15268	UNCLASSIFIED	NA
15269	UNCLASSIFIED	NA
15270	UNCLASSIFIED	NA
15271	UNCLASSIFIED	NA
15272	P3_I9_M7	0.89
15273	P1_I42_M1	0.87
15274	P2_I11_M5	0.89
15275	UNCLASSIFIED	NA
15276	P1_I42_M2	0.96
15277	UNCLASSIFIED	NA
15278	P2_I11_M1	0.93
15279	P2_I11_M2	0.85
15280	P1_I42_M1	0.9
15281	P2_I11_M1	0.88
15282	UNCLASSIFIED	NA
15283	UNCLASSIFIED	NA
15284	UNCLASSIFIED	NA
15285	UNCLASSIFIED	NA
15286	UNCLASSIFIED	NA
15287	UNCLASSIFIED	NA
15288	UNCLASSIFIED	NA
15289	P3_I9_M2	0.91
15290	UNCLASSIFIED	NA
15291	P2_I11_M5	0.88
15292	UNCLASSIFIED	NA
15293	UNCLASSIFIED	NA
15294	UNCLASSIFIED	NA
15295	P1_I42_M1	0.91
15296	P2_I11_M1	0.93
15297	P2_I11_M2	0.96
15298	P2_I11_M3	0.85
15299	P1_I42_M2	0.83
15300	P1_I42_M2	0.93
15301	UNCLASSIFIED	NA
15302	UNCLASSIFIED	NA
15303	P1_I42_M2	0.91
15304	UNCLASSIFIED	NA
15305	P2_I11_M1	0.96
15306	UNCLASSIFIED	NA
15307	P1_I42_M2	0.91
15308	UNCLASSIFIED	NA
15309	UNCLASSIFIED	NA
15310	UNCLASSIFIED	NA
15311	UNCLASSIFIED	NA
15312	UNCLASSIFIED	NA
15313	UNCLASSIFIED	NA
15314	P1_I42_M1	0.83
15315	P1_I42_M2	0.86
15316	UNCLASSIFIED	NA
15317	UNCLASSIFIED	NA
15318	P4_I11_M2	0.84
15319	UNCLASSIFIED	NA
15320	P1_I42_M2	0.89
15321	UNCLASSIFIED	NA
15322	P1_I42_M2	0.91
15323	UNCLASSIFIED	NA
15324	P1_I42_M1	0.84
15325	UNCLASSIFIED	NA
15326	UNCLASSIFIED	NA
15327	P1_I42_M1	0.86
15328	UNCLASSIFIED	NA
15329	UNCLASSIFIED	NA
15330	P1_I42_M1	0.94
15331	UNCLASSIFIED	NA
15332	P1_I42_M1	0.94
15333	UNCLASSIFIED	NA
15334	UNCLASSIFIED	NA
15335	UNCLASSIFIED	NA
15336	UNCLASSIFIED	NA
15337	P2_I11_M2	0.94
15338	P2_I11_M4	0.84
15339	UNCLASSIFIED	NA
15340	UNCLASSIFIED	NA
15341	UNCLASSIFIED	NA
15342	UNCLASSIFIED	NA
15343	P4_I11_M1	0.85
15344	P4_I11_M2	0.82
15345	P5_I9_M1	0.83
15346	P1_I42_M1	0.96
15347	P3_I9_M5	0.88
15348	P2_I11_M3	0.88
15349	P1_I42_M2	0.95
15350	P1_I42_M2	0.89
15351	P1_I42_M2	0.92
15352	P3_I9_M4	0.95
15353	P1_I42_M1	0.92
15354	P1_I42_M2	0.92
15355	P1_I42_M1	0.86
15356	UNCLASSIFIED	NA
15357	P1_I42_M2	0.89
15358	P1_I42_M2	0.95
15359	P1_I42_M1	0.97
15360	UNCLASSIFIED	NA
15361	P2_I11_M3	0.94
15362	UNCLASSIFIED	NA
15363	UNCLASSIFIED	NA
15364	P1_I42_M1	0.82
15365	UNCLASSIFIED	NA
15366	UNCLASSIFIED	NA
15367	P1_I42_M2	0.88
15368	UNCLASSIFIED	NA
15369	P1_I42_M2	0.87
15370	UNCLASSIFIED	NA
15371	UNCLASSIFIED	NA
15372	P4_I11_M5	0.87
15373	UNCLASSIFIED	NA
15374	P1_I42_M1	0.86
15375	UNCLASSIFIED	NA
15376	P4_I11_M6	0.87
15377	UNCLASSIFIED	NA
15378	P3_I9_M9	0.81
15379	P1_I42_M2	0.94
15380	P3_I9_M2	0.87
15381	UNCLASSIFIED	NA
15382	UNCLASSIFIED	NA
15383	UNCLASSIFIED	NA
15384	UNCLASSIFIED	NA
15385	P2_I11_M2	0.91
15386	P4_I11_M8	0.82
15387	P1_I42_M2	0.94
15388	P1_I42_M2	0.92
15389	P1_I42_M1	0.82
15390	UNCLASSIFIED	NA
15391	UNCLASSIFIED	NA
15392	P2_I11_M1	0.85
15393	UNCLASSIFIED	NA
15394	P1_I42_M1	0.84
15395	P3_I9_M6	0.9
15396	UNCLASSIFIED	NA
15397	UNCLASSIFIED	NA
15398	P2_I11_M2	0.95
15399	P1_I42_M1	0.82
15400	P1_I42_M1	0.91
15401	P5_I9_M5	0.85
15402	P1_I42_M1	0.93
15403	UNCLASSIFIED	NA
15404	UNCLASSIFIED	NA
15405	UNCLASSIFIED	NA
15406	UNCLASSIFIED	NA
15407	P1_I42_M1	0.89
15408	P1_I42_M2	0.91
15409	UNCLASSIFIED	NA
15410	P1_I42_M2	0.88
15411	P3_I9_M1	0.83
15412	P2_I11_M1	0.91
15413	UNCLASSIFIED	NA
15414	P2_I11_M2	0.86
15415	UNCLASSIFIED	NA
15416	UNCLASSIFIED	NA
15417	P10_I3_M1	0.84
15418	UNCLASSIFIED	NA
15419	P2_I11_M1	0.89
15420	P1_I42_M2	0.86
15421	UNCLASSIFIED	NA
15422	UNCLASSIFIED	NA
15423	P3_I9_M4	0.92
15424	P1_I42_M2	0.9
15425	UNCLASSIFIED	NA
15426	P2_I11_M1	0.85
15427	UNCLASSIFIED	NA
15428	UNCLASSIFIED	NA
15429	P2_I11_M3	0.86
15430	UNCLASSIFIED	NA
15431	P1_I42_M2	0.97
15432	P2_I11_M2	0.93
15433	P3_I9_M3	0.87
15434	P6_I6_M5	0.9
15435	P3_I9_M2	0.93
15436	P4_I11_M4	0.84
15437	P1_I42_M1	0.95
15438	UNCLASSIFIED	NA
15439	UNCLASSIFIED	NA
15440	P3_I9_M5	0.92
15441	UNCLASSIFIED	NA
15442	UNCLASSIFIED	NA
15443	UNCLASSIFIED	NA
15444	P2_I11_M2	0.89
15445	P3_I9_M2	0.84
15446	UNCLASSIFIED	NA
15447	P2_I11_M2	0.9
15448	P1_I42_M1	0.91
15449	P1_I42_M1	0.94
15450	P1_I42_M2	0.93
15451	P1_I42_M1	0.87
15452	P1_I42_M1	0.87
15453	P2_I11_M1	0.9
15454	P2_I11_M1	0.88
15455	P3_I9_M2	0.88
15456	UNCLASSIFIED	NA
15457	P1_I42_M2	0.95
15458	UNCLASSIFIED	NA
15459	UNCLASSIFIED	NA
15460	UNCLASSIFIED	NA
15461	P2_I11_M3	0.86
15462	P3_I9_M3	0.86
15463	P1_I42_M2	0.85
15464	P2_I11_M1	0.83
15465	UNCLASSIFIED	NA
15466	P3_I9_M7	0.87
15467	UNCLASSIFIED	NA
15468	UNCLASSIFIED	NA
15469	UNCLASSIFIED	NA
15470	UNCLASSIFIED	NA
15471	P2_I11_M2	0.86
15472	P4_I11_M6	0.85
15473	P1_I42_M1	0.9
15474	P1_I42_M1	0.91
15475	UNCLASSIFIED	NA
15476	P2_I11_M2	0.92
15477	UNCLASSIFIED	NA
15478	P1_I42_M2	0.95
15479	P3_I9_M5	0.85
15480	UNCLASSIFIED	NA
15481	UNCLASSIFIED	NA
15482	P2_I11_M2	0.92
15483	P1_I42_M2	0.86
15484	P1_I42_M1	0.9
15485	UNCLASSIFIED	NA
15486	P3_I9_M1	0.83
15487	UNCLASSIFIED	NA
15488	UNCLASSIFIED	NA
15489	UNCLASSIFIED	NA
15490	UNCLASSIFIED	NA
15491	UNCLASSIFIED	NA
15492	UNCLASSIFIED	NA
15493	P6_I6_M9	0.82
15494	UNCLASSIFIED	NA
15495	UNCLASSIFIED	NA
15496	UNCLASSIFIED	NA
15497	P1_I42_M1	0.95
15498	UNCLASSIFIED	NA
15499	UNCLASSIFIED	NA
15500	UNCLASSIFIED	NA
15501	UNCLASSIFIED	NA
15502	UNCLASSIFIED	NA
15503	UNCLASSIFIED	NA
15504	UNCLASSIFIED	NA
15505	UNCLASSIFIED	NA
15506	UNCLASSIFIED	NA
15507	UNCLASSIFIED	NA
15508	UNCLASSIFIED	NA
15509	UNCLASSIFIED	NA
15510	UNCLASSIFIED	NA
15511	UNCLASSIFIED	NA
15512	UNCLASSIFIED	NA
15513	UNCLASSIFIED	NA
15514	UNCLASSIFIED	NA
15515	UNCLASSIFIED	NA
15516	UNCLASSIFIED	NA
15517	P3_I9_M2	0.87
15518	UNCLASSIFIED	NA
15519	UNCLASSIFIED	NA
15520	UNCLASSIFIED	NA
15521	UNCLASSIFIED	NA
15522	UNCLASSIFIED	NA
15523	UNCLASSIFIED	NA
15524	UNCLASSIFIED	NA
15525	UNCLASSIFIED	NA
15526	UNCLASSIFIED	NA
15527	UNCLASSIFIED	NA
15528	UNCLASSIFIED	NA
15529	P7_I4_M3	0.83
15530	P1_I42_M2	0.86
15531	P2_I11_M1	0.84
15532	UNCLASSIFIED	NA
15533	UNCLASSIFIED	NA
15534	P2_I11_M5	0.95
15535	UNCLASSIFIED	NA
15536	P1_I42_M2	0.91
15537	UNCLASSIFIED	NA
15538	P1_I42_M1	0.88
15539	UNCLASSIFIED	NA
15540	UNCLASSIFIED	NA
15541	UNCLASSIFIED	NA
15542	P1_I42_M2	0.87
15543	UNCLASSIFIED	NA
15544	P2_I11_M4	0.86
15545	UNCLASSIFIED	NA
15546	P7_I4_M3	0.88
15547	UNCLASSIFIED	NA
15548	P1_I42_M2	0.93
15549	P1_I42_M2	0.92
15550	UNCLASSIFIED	NA
15551	P1_I42_M2	0.94
15552	UNCLASSIFIED	NA
15553	P4_I11_M1	0.84
15554	P1_I42_M1	0.92
15555	UNCLASSIFIED	NA
15556	P1_I42_M2	0.94
15557	UNCLASSIFIED	NA
15558	P7_I4_M1	0.85
15559	P1_I42_M2	0.92
15560	P2_I11_M1	0.89
15561	P1_I42_M1	0.91
15562	UNCLASSIFIED	NA
15563	P2_I11_M1	0.91
15564	UNCLASSIFIED	NA
15565	P8_I3_M2	0.87
15566	UNCLASSIFIED	NA
15567	P1_I42_M1	0.89
15568	P2_I11_M2	0.86
15569	UNCLASSIFIED	NA
15570	P2_I11_M3	0.89
15571	P1_I42_M1	0.93
15572	P1_I42_M1	0.98
15573	P1_I42_M1	0.91
15574	P1_I42_M1	0.92
15575	P1_I42_M1	0.85
15576	P3_I9_M8	0.83
15577	P4_I11_M7	0.89
15578	P1_I42_M1	0.95
15579	P1_I42_M1	0.89
15580	P6_I6_M9	0.87
15581	UNCLASSIFIED	NA
15582	UNCLASSIFIED	NA
15583	P5_I9_M9	0.86
15584	P1_I42_M1	0.9
15585	P1_I42_M2	0.97
15586	P2_I11_M5	0.91
15587	P3_I9_M1	0.85
15588	P1_I42_M1	0.95
15589	P3_I9_M7	0.86
15590	P2_I11_M3	0.82
15591	UNCLASSIFIED	NA
15592	P2_I11_M2	0.89
15593	UNCLASSIFIED	NA
15594	P1_I42_M1	0.91
15595	P3_I9_M2	0.8
15596	P1_I42_M1	0.92
15597	P2_I11_M3	0.89
15598	P1_I42_M1	0.95
15599	P4_I11_M3	0.83
15600	P2_I11_M2	0.92
15601	P1_I42_M2	0.9
15602	P4_I11_M4	0.91
15603	P1_I42_M2	0.91
15604	P4_I11_M7	0.92
15605	P1_I42_M1	0.89
15606	UNCLASSIFIED	NA
15607	P4_I11_M15	0.83
15608	P1_I42_M2	0.94
15609	P1_I42_M2	0.91
15610	UNCLASSIFIED	NA
15611	P2_I11_M1	0.88
15612	P1_I42_M2	0.9
15613	UNCLASSIFIED	NA
15614	P3_I9_M1	0.82
15615	P2_I11_M1	0.85
15616	P4_I11_M2	0.87
15617	P3_I9_M2	0.9
15618	UNCLASSIFIED	NA
15619	UNCLASSIFIED	NA
15620	UNCLASSIFIED	NA
15621	UNCLASSIFIED	NA
15622	P3_I9_M6	0.91
15623	P2_I11_M1	0.84
15624	UNCLASSIFIED	NA
15625	P1_I42_M1	0.86
15626	P1_I42_M2	0.89
15627	P5_I9_M6	0.84
15628	P1_I42_M1	0.89
15629	P4_I11_M2	0.83
15630	P3_I9_M3	0.85
15631	UNCLASSIFIED	NA
15632	UNCLASSIFIED	NA
15633	P2_I11_M5	0.89
15634	P1_I42_M1	0.89
15635	P1_I42_M1	0.86
15636	P1_I42_M1	0.86
15637	P1_I42_M2	0.91
15638	P1_I42_M1	0.81
15639	UNCLASSIFIED	NA
15640	UNCLASSIFIED	NA
15641	UNCLASSIFIED	NA
15642	P2_I11_M1	0.95
15643	UNCLASSIFIED	NA
15644	P1_I42_M1	0.87
15645	P1_I42_M1	0.85
15646	P5_I9_M3	0.84
15647	P1_I42_M1	0.96
15648	P5_I9_M1	0.81
15649	UNCLASSIFIED	NA
15650	P2_I11_M2	0.94
15651	UNCLASSIFIED	NA
15652	P1_I42_M1	0.89
15653	UNCLASSIFIED	NA
15654	P1_I42_M1	0.93
15655	P1_I42_M1	0.92
15656	P2_I11_M5	0.89
15657	P3_I9_M7	0.84
15658	P2_I11_M4	0.92
15659	P1_I42_M2	0.89
15660	UNCLASSIFIED	NA
15661	UNCLASSIFIED	NA
15662	P1_I42_M1	0.96
15663	P1_I42_M1	0.84
15664	P3_I9_M2	0.88
15665	P2_I11_M4	0.89
15666	UNCLASSIFIED	NA
15667	P3_I9_M5	0.94
15668	UNCLASSIFIED	NA
15669	UNCLASSIFIED	NA
15670	P1_I42_M2	0.87
15671	P2_I11_M2	0.84
15672	UNCLASSIFIED	NA
15673	P1_I42_M2	0.94
15674	P1_I42_M1	0.9
15675	UNCLASSIFIED	NA
15676	P4_I11_M1	0.83
15677	P1_I42_M1	0.9
15678	UNCLASSIFIED	NA
15679	P1_I42_M1	0.87
15680	P2_I11_M3	0.93
15681	P4_I11_M8	0.85
15682	UNCLASSIFIED	NA
15683	P4_I11_M8	0.86
15684	P1_I42_M1	0.88
15685	P3_I9_M7	0.87
15686	P2_I11_M1	0.92
15687	P6_I6_M2	0.83
15688	P13_I3_M1	0.88
15689	P1_I42_M1	0.91
15690	UNCLASSIFIED	NA
15691	P2_I11_M2	0.88
15692	UNCLASSIFIED	NA
15693	P2_I11_M2	0.97
15694	P1_I42_M2	0.92
15695	UNCLASSIFIED	NA
15696	P2_I11_M1	0.89
15697	P4_I11_M2	0.83
15698	P1_I42_M2	0.92
15699	P2_I11_M1	0.84
15700	UNCLASSIFIED	NA
15701	P1_I42_M1	0.97
15702	P3_I9_M9	0.93
15703	P1_I42_M1	0.83
15704	P2_I11_M1	0.91
15705	P2_I11_M4	0.84
15706	P1_I42_M1	0.85
15707	P13_I3_M2	0.91
15708	UNCLASSIFIED	NA
15709	P7_I4_M1	0.86
15710	P1_I42_M1	0.91
15711	P1_I42_M2	0.91
15712	P3_I9_M1	0.85
15713	P1_I42_M1	0.93
15714	UNCLASSIFIED	NA
15715	UNCLASSIFIED	NA
15716	P1_I42_M1	0.95
15717	UNCLASSIFIED	NA
15718	P2_I11_M4	0.92
15719	UNCLASSIFIED	NA
15720	P3_I9_M1	0.86
15721	UNCLASSIFIED	NA
15722	UNCLASSIFIED	NA
15723	P1_I42_M1	0.95
15724	UNCLASSIFIED	NA
15725	P3_I9_M8	0.86
15726	P1_I42_M1	0.89
15727	P8_I3_M2	0.87
15728	P1_I42_M2	0.96
15729	P5_I9_M11	0.82
15730	UNCLASSIFIED	NA
15731	P1_I42_M2	0.91
15732	UNCLASSIFIED	NA
15733	P1_I42_M2	0.9
15734	P2_I11_M4	0.81
15735	UNCLASSIFIED	NA
15736	P1_I42_M1	0.86
15737	UNCLASSIFIED	NA
15738	UNCLASSIFIED	NA
15739	UNCLASSIFIED	NA
15740	UNCLASSIFIED	NA
15741	P1_I42_M1	0.89
15742	UNCLASSIFIED	NA
15743	UNCLASSIFIED	NA
15744	P1_I42_M1	0.89
15745	UNCLASSIFIED	NA
15746	P2_I11_M4	0.94
15747	P1_I42_M1	0.83
15748	P2_I11_M2	0.93
15749	P1_I42_M2	0.89
15750	P1_I42_M1	0.88
15751	P1_I42_M1	0.95
15752	P1_I42_M1	0.92
15753	UNCLASSIFIED	NA
15754	P2_I11_M3	0.89
15755	UNCLASSIFIED	NA
15756	P2_I11_M3	0.92
15757	P2_I11_M5	0.81
15758	P1_I42_M2	0.93
15759	P3_I9_M7	0.87
15760	P2_I11_M1	0.87
15761	P1_I42_M1	0.91
15762	UNCLASSIFIED	NA
15763	UNCLASSIFIED	NA
15764	P1_I42_M2	0.9
15765	P1_I42_M1	0.86
15766	P1_I42_M2	0.96
15767	UNCLASSIFIED	NA
15768	UNCLASSIFIED	NA
15769	P2_I11_M1	0.86
15770	P3_I9_M5	0.91
15771	UNCLASSIFIED	NA
15772	P2_I11_M4	0.89
15773	P1_I42_M1	0.88
15774	UNCLASSIFIED	NA
15775	P1_I42_M2	0.93
15776	UNCLASSIFIED	NA
15777	UNCLASSIFIED	NA
15778	UNCLASSIFIED	NA
15779	P1_I42_M1	0.9
15780	P2_I11_M1	0.85
15781	P3_I9_M4	0.88
15782	P1_I42_M1	0.93
15783	P2_I11_M2	0.84
15784	P2_I11_M1	0.84
15785	UNCLASSIFIED	NA
15786	P1_I42_M1	0.97
15787	P1_I42_M1	0.93
15788	P1_I42_M2	0.95
15789	UNCLASSIFIED	NA
15790	UNCLASSIFIED	NA
15791	UNCLASSIFIED	NA
15792	UNCLASSIFIED	NA
15793	UNCLASSIFIED	NA
15794	P1_I42_M2	0.92
15795	UNCLASSIFIED	NA
15796	P4_I11_M3	0.84
15797	UNCLASSIFIED	NA
15798	UNCLASSIFIED	NA
15799	P5_I9_M6	0.83
15800	UNCLASSIFIED	NA
15801	P3_I9_M8	0.88
15802	UNCLASSIFIED	NA
15803	P1_I42_M1	0.95
15804	UNCLASSIFIED	NA
15805	P1_I42_M1	0.93
15806	P2_I11_M2	0.82
15807	P1_I42_M2	0.84
15808	P3_I9_M3	0.82
15809	P2_I11_M3	0.87
15810	P1_I42_M1	0.85
15811	UNCLASSIFIED	NA
15812	UNCLASSIFIED	NA
15813	P3_I9_M1	0.82
15814	P2_I11_M3	0.88
15815	P1_I42_M2	0.91
15816	UNCLASSIFIED	NA
15817	UNCLASSIFIED	NA
15818	UNCLASSIFIED	NA
15819	P1_I42_M2	0.85
15820	P2_I11_M2	0.87
15821	P2_I11_M3	0.95
15822	UNCLASSIFIED	NA
15823	P3_I9_M1	0.83
15824	P1_I42_M1	0.91
15825	UNCLASSIFIED	NA
15826	UNCLASSIFIED	NA
15827	P2_I11_M1	0.84
15828	P4_I11_M6	0.8
15829	P2_I11_M1	0.93
15830	P1_I42_M1	0.92
15831	P1_I42_M1	0.97
15832	P2_I11_M5	0.86
15833	UNCLASSIFIED	NA
15834	P1_I42_M2	0.94
15835	P1_I42_M1	0.88
15836	UNCLASSIFIED	NA
15837	P1_I42_M2	0.93
15838	P1_I42_M2	0.89
15839	P4_I11_M8	0.88
15840	P4_I11_M5	0.85
15841	UNCLASSIFIED	NA
15842	P2_I11_M1	0.84
15843	UNCLASSIFIED	NA
15844	P2_I11_M4	0.83
15845	UNCLASSIFIED	NA
15846	P1_I42_M2	0.93
15847	P2_I11_M1	0.9
15848	UNCLASSIFIED	NA
15849	P1_I42_M2	0.94
15850	UNCLASSIFIED	NA
15851	P1_I42_M2	0.91
15852	UNCLASSIFIED	NA
15853	P2_I11_M1	0.9
15854	P1_I42_M1	0.9
15855	UNCLASSIFIED	NA
15856	UNCLASSIFIED	NA
15857	P2_I11_M5	0.9
15858	P1_I42_M2	0.9
15859	P4_I11_M4	0.84
15860	UNCLASSIFIED	NA
15861	P6_I6_M1	0.85
15862	P1_I42_M1	0.85
15863	UNCLASSIFIED	NA
15864	P1_I42_M2	0.9
15865	UNCLASSIFIED	NA
15866	P1_I42_M1	0.91
15867	P3_I9_M4	0.91
15868	P1_I42_M2	0.82
15869	P2_I11_M2	0.9
15870	UNCLASSIFIED	NA
15871	P2_I11_M1	0.89
15872	P2_I11_M2	0.91
15873	UNCLASSIFIED	NA
15874	P2_I11_M3	0.93
15875	P4_I11_M1	0.83
15876	P2_I11_M2	0.94
15877	P1_I42_M1	0.92
15878	UNCLASSIFIED	NA
15879	P2_I11_M4	0.85
15880	P1_I42_M1	0.84
15881	P4_I11_M12	0.86
15882	P1_I42_M1	0.86
15883	P2_I11_M4	0.94
15884	UNCLASSIFIED	NA
15885	UNCLASSIFIED	NA
15886	P2_I11_M5	0.94
15887	P1_I42_M2	0.9
15888	P1_I42_M1	0.89
15889	UNCLASSIFIED	NA
15890	UNCLASSIFIED	NA
15891	P3_I9_M2	0.96
15892	P3_I9_M1	0.88
15893	P1_I42_M1	0.89
15894	UNCLASSIFIED	NA
15895	P3_I9_M2	0.91
15896	UNCLASSIFIED	NA
15897	P1_I42_M1	0.86
15898	UNCLASSIFIED	NA
15899	UNCLASSIFIED	NA
15900	UNCLASSIFIED	NA
15901	P2_I11_M4	0.86
15902	P1_I42_M1	0.91
15903	UNCLASSIFIED	NA
15904	P2_I11_M2	0.83
15905	P1_I42_M1	0.87
15906	P1_I42_M1	0.85
15907	UNCLASSIFIED	NA
15908	P1_I42_M2	0.92
15909	P3_I9_M3	0.81
15910	UNCLASSIFIED	NA
15911	P1_I42_M2	0.97
15912	P1_I42_M1	0.85
15913	P1_I42_M2	0.94
15914	P2_I11_M3	0.86
15915	UNCLASSIFIED	NA
15916	P1_I42_M1	0.85
15917	UNCLASSIFIED	NA
15918	P4_I11_M6	0.84
15919	P3_I9_M2	0.85
15920	P1_I42_M2	0.93
15921	P2_I11_M1	0.94
15922	P3_I9_M3	0.88
15923	P1_I42_M1	0.9
15924	P2_I11_M2	0.87
15925	P2_I11_M1	0.89
15926	P1_I42_M1	0.9
15927	P1_I42_M1	0.85
15928	P3_I9_M1	0.81
15929	P1_I42_M1	0.84
15930	P1_I42_M1	0.88
15931	P3_I9_M4	0.97
15932	UNCLASSIFIED	NA
15933	UNCLASSIFIED	NA
15934	P2_I11_M4	0.92
15935	UNCLASSIFIED	NA
15936	P1_I42_M1	0.91
15937	P3_I9_M6	0.83
15938	UNCLASSIFIED	NA
15939	P2_I11_M5	0.83
15940	UNCLASSIFIED	NA
15941	P2_I11_M2	0.88
15942	P11_I2_M1	0.81
15943	P3_I9_M7	0.88
15944	P1_I42_M1	0.91
15945	UNCLASSIFIED	NA
15946	P1_I42_M1	0.88
15947	UNCLASSIFIED	NA
15948	UNCLASSIFIED	NA
15949	P2_I11_M2	0.86
15950	P3_I9_M2	0.87
15951	P4_I11_M16	0.87
15952	P1_I42_M1	0.95
15953	P3_I9_M6	0.83
15954	P2_I11_M2	0.87
15955	P1_I42_M1	0.88
15956	UNCLASSIFIED	NA
15957	P1_I42_M1	0.89
15958	P2_I11_M1	0.83
15959	P3_I9_M8	0.85
15960	P1_I42_M1	0.85
15961	P1_I42_M1	0.93
15962	P6_I6_M2	0.84
15963	UNCLASSIFIED	NA
15964	P1_I42_M2	0.92
15965	P1_I42_M1	0.89
15966	UNCLASSIFIED	NA
15967	UNCLASSIFIED	NA
15968	UNCLASSIFIED	NA
15969	P1_I42_M1	0.81
15970	UNCLASSIFIED	NA
15971	UNCLASSIFIED	NA
15972	P6_I6_M5	0.94
15973	UNCLASSIFIED	NA
15974	UNCLASSIFIED	NA
15975	P7_I4_M2	0.84
15976	P2_I11_M5	0.9
15977	UNCLASSIFIED	NA
15978	P5_I9_M4	0.84
15979	P1_I42_M2	0.87
15980	UNCLASSIFIED	NA
15981	UNCLASSIFIED	NA
15982	P3_I9_M4	0.95
15983	P3_I9_M3	0.85
15984	P2_I11_M1	0.84
15985	P1_I42_M1	0.82
15986	P4_I11_M2	0.83
15987	UNCLASSIFIED	NA
15988	P3_I9_M4	0.87
15989	UNCLASSIFIED	NA
15990	UNCLASSIFIED	NA
15991	P1_I42_M1	0.95
15992	P1_I42_M1	0.96
15993	P1_I42_M1	0.93
15994	UNCLASSIFIED	NA
15995	UNCLASSIFIED	NA
15996	UNCLASSIFIED	NA
15997	P2_I11_M4	0.87
15998	UNCLASSIFIED	NA
15999	P3_I9_M7	0.86
16000	P3_I9_M6	0.93
16001	P1_I42_M1	0.9
16002	P1_I42_M1	0.87
16003	P3_I9_M2	0.88
16004	UNCLASSIFIED	NA
16005	P1_I42_M2	0.93
16006	P1_I42_M2	0.93
16007	P1_I42_M1	0.92
16008	P7_I4_M1	0.92
16009	P1_I42_M1	0.87
16010	UNCLASSIFIED	NA
16011	UNCLASSIFIED	NA
16012	P1_I42_M1	0.94
16013	UNCLASSIFIED	NA
16014	UNCLASSIFIED	NA
16015	P2_I11_M1	0.88
16016	UNCLASSIFIED	NA
16017	P3_I9_M2	0.9
16018	P1_I42_M2	0.87
16019	UNCLASSIFIED	NA
16020	UNCLASSIFIED	NA
16021	UNCLASSIFIED	NA
16022	P2_I11_M4	0.88
16023	P1_I42_M1	0.95
16024	P1_I42_M1	0.85
16025	UNCLASSIFIED	NA
