Gene	Module	kME
10314	P1_I1_M1	0.94
10315	P1_I1_M1	0.87
10316	P1_I1_M1	0.77
10317	P1_I1_M1	0.96
10321	P1_I1_M1	0.79
10322	P1_I1_M2	0.93
10323	P1_I1_M3	0.87
10343	P1_I1_M1	0.78
10345	P1_I1_M1	0.78
10347	P1_I1_M2	0.82
10349	P1_I1_M1	0.94
10350	P1_I1_M1	0.98
10351	P1_I1_M1	0.88
10352	P1_I1_M4	0.91
10356	P1_I1_M1	0.96
10357	P1_I1_M1	0.96
10362	P1_I1_M1	0.96
10363	P1_I1_M1	0.96
10367	P1_I1_M4	0.91
10371	P1_I1_M3	0.82
10382	P1_I1_M1	0.79
10385	P1_I1_M1	0.97
10386	P1_I1_M1	0.97
10389	P1_I1_M1	0.89
10398	P1_I1_M1	0.91
10400	P1_I1_M1	0.98
10408	P1_I1_M1	0.78
10409	P1_I1_M3	0.83
10411	P1_I1_M1	0.77
10413	P1_I1_M5	0.78
10422	P1_I1_M3	0.78
10424	P1_I1_M3	0.79
10427	P1_I1_M1	0.97
10431	P1_I1_M1	0.8
10433	P1_I1_M1	0.97
10434	P1_I1_M1	0.86
10439	P1_I1_M1	0.97
10442	P1_I1_M6	0.91
10452	P1_I1_M1	0.97
10453	P1_I1_M5	0.87
10457	P1_I1_M1	0.97
10459	P1_I1_M4	0.83
10463	P1_I1_M2	0.77
10466	P1_I1_M1	0.96
10469	P1_I1_M2	0.84
10470	P1_I1_M1	0.89
10473	P1_I1_M3	0.83
10474	P1_I1_M3	0.8
10475	P1_I1_M1	0.79
10485	P1_I1_M1	0.88
10488	P1_I1_M1	0.98
10489	P1_I1_M1	0.79
10498	P1_I1_M5	0.89
10499	P1_I1_M1	0.8
10503	P1_I1_M3	0.81
10508	P1_I1_M3	0.83
10509	P1_I1_M4	0.91
10511	P1_I1_M1	0.77
10512	P1_I1_M1	0.98
10520	P1_I1_M3	0.91
10526	P1_I1_M2	0.77
10528	P1_I1_M1	0.96
10529	P1_I1_M1	0.97
10530	P1_I1_M4	0.85
10532	P1_I1_M2	0.83
10533	P1_I1_M1	0.98
10534	P1_I1_M2	0.74
10537	P1_I1_M1	0.96
10553	P1_I1_M1	0.94
10555	P1_I1_M3	0.82
10556	P1_I1_M3	0.85
10557	P1_I1_M7	0.83
10571	P1_I1_M1	0.96
10576	P1_I1_M1	0.98
10580	P1_I1_M1	0.79
10581	P1_I1_M1	0.78
10583	P1_I1_M3	0.91
10585	P1_I1_M1	0.98
10594	P1_I1_M3	0.81
10596	P1_I1_M1	0.94
10599	P1_I1_M5	0.86
10601	P1_I1_M3	0.81
10604	P1_I1_M5	0.89
10605	P1_I1_M1	0.79
10611	P1_I1_M1	0.8
10612	P1_I1_M3	0.82
10616	P1_I1_M3	0.78
10617	P1_I1_M5	0.8
10625	P1_I1_M1	0.76
10630	P1_I1_M3	0.81
10646	P1_I1_M1	0.98
10650	P1_I1_M1	0.98
10651	P1_I1_M1	0.75
10654	P1_I1_M3	0.84
10656	P1_I1_M1	0.97
10658	P1_I1_M2	0.85
10660	P1_I1_M1	0.97
10670	P1_I1_M1	0.78
10677	P1_I1_M1	0.8
10681	P1_I1_M3	0.83
10685	P1_I1_M4	0.89
10687	P1_I1_M3	0.81
10695	P1_I1_M1	0.97
10697	P1_I1_M1	0.77
10703	P1_I1_M1	0.91
10708	P1_I1_M1	0.98
10709	P1_I1_M1	0.98
10729	P1_I1_M2	0.85
10732	P1_I1_M1	0.94
10734	P1_I1_M1	0.95
10736	P1_I1_M1	0.78
10737	P1_I1_M1	0.77
10738	P1_I1_M1	0.77
10739	P1_I1_M3	0.78
10744	P1_I1_M1	0.78
10750	P1_I1_M1	0.8
10751	P1_I1_M6	0.81
10754	P1_I1_M6	0.83
10755	P1_I1_M2	0.86
10758	P1_I1_M1	0.81
10776	P1_I1_M1	0.9
10780	P1_I1_M6	0.81
10786	P1_I1_M2	0.84
10788	P1_I1_M5	0.87
10792	P1_I1_M2	0.84
10794	P1_I1_M1	0.97
10799	P1_I1_M2	0.75
10809	P1_I1_M3	0.82
10810	P1_I1_M6	0.93
10813	P1_I1_M1	0.97
10815	P1_I1_M5	0.87
10819	P1_I1_M1	0.79
10830	P1_I1_M1	0.94
10832	P1_I1_M1	0.79
10833	P1_I1_M1	0.79
10839	P1_I1_M1	0.96
10840	P1_I1_M1	0.77
10845	P1_I1_M1	0.79
10849	P1_I1_M3	0.83
10852	P1_I1_M3	0.82
10867	P1_I1_M1	0.78
10868	P1_I1_M3	0.81
10869	P1_I1_M1	0.95
10870	P1_I1_M2	0.83
10882	P1_I1_M1	0.9
10883	P1_I1_M3	0.81
10886	P1_I1_M1	0.98
10888	P1_I1_M3	0.8
10890	P1_I1_M3	0.83
10899	P1_I1_M1	0.79
10904	P1_I1_M1	0.96
10905	P1_I1_M1	0.79
10907	P1_I1_M1	0.78
10908	P1_I1_M1	0.79
10915	P1_I1_M4	0.9
10921	P1_I1_M1	0.8
10928	P1_I1_M2	0.82
10929	P1_I1_M1	0.96
10931	P1_I1_M1	0.96
10932	P1_I1_M1	0.98
10933	P1_I1_M3	0.81
10939	P1_I1_M2	0.78
10940	P1_I1_M4	0.86
10948	P1_I1_M1	0.99
10951	P1_I1_M7	0.82
10958	P1_I1_M1	0.77
10962	P1_I1_M1	0.79
10963	P1_I1_M1	0.78
10970	P1_I1_M1	0.78
10971	P1_I1_M1	0.96
10976	P1_I1_M1	0.96
10977	P1_I1_M1	0.8
10979	P1_I1_M1	0.97
10981	P1_I1_M1	0.8
10991	P1_I1_M2	0.82
10997	P1_I1_M1	0.8
11000	P1_I1_M5	0.79
11003	P1_I1_M1	0.79
11008	P1_I1_M4	0.89
11011	P1_I1_M1	0.8
11012	P1_I1_M1	0.79
11014	P1_I1_M1	0.98
11020	P1_I1_M1	0.85
11024	P1_I1_M1	0.76
11025	P1_I1_M1	0.79
11026	P1_I1_M5	0.9
11032	P1_I1_M2	0.75
11034	P1_I1_M3	0.79
11036	P1_I1_M4	0.81
11037	P1_I1_M1	0.98
11040	P1_I1_M1	0.96
11042	P1_I1_M2	0.84
11045	P1_I1_M1	0.78
11046	P1_I1_M1	0.79
11048	P1_I1_M1	0.73
11049	P1_I1_M1	0.77
11051	P1_I1_M1	0.98
11053	P1_I1_M1	0.96
11055	P1_I1_M1	0.97
11069	P1_I1_M1	0.76
11070	P1_I1_M3	0.84
11071	P1_I1_M1	0.95
11080	P1_I1_M7	0.84
11082	P1_I1_M1	0.98
11083	P1_I1_M1	0.94
11084	P1_I1_M1	0.78
11089	P1_I1_M2	0.84
11091	P1_I1_M3	0.87
11096	P1_I1_M2	0.77
11098	P1_I1_M1	0.73
11109	P1_I1_M4	0.87
11111	P1_I1_M1	0.8
11119	P1_I1_M1	0.98
11120	P1_I1_M4	0.89
11121	P1_I1_M1	0.79
11123	P1_I1_M2	0.77
11131	P1_I1_M1	0.76
11132	P1_I1_M1	0.93
11133	P1_I1_M2	0.83
11134	P1_I1_M3	0.81
11146	P1_I1_M1	0.95
11152	P1_I1_M2	0.85
11153	P1_I1_M1	0.77
11170	P1_I1_M1	0.9
11175	P1_I1_M1	0.89
11181	P1_I1_M2	0.86
11185	P1_I1_M1	0.97
11186	P1_I1_M1	0.8
11201	P1_I1_M1	0.98
11213	P1_I1_M2	0.86
11223	P1_I1_M1	0.8
11224	P1_I1_M2	0.83
11231	P1_I1_M1	0.98
11234	P1_I1_M1	0.78
11235	P1_I1_M1	0.97
11248	P1_I1_M1	0.77
11249	P1_I1_M1	0.79
11253	P1_I1_M3	0.88
11254	P1_I1_M4	0.86
11274	P1_I1_M1	0.77
11276	P1_I1_M1	0.78
11280	P1_I1_M3	0.85
11281	P1_I1_M7	0.87
11283	P1_I1_M5	0.88
11285	P1_I1_M1	0.78
11286	P1_I1_M7	0.83
11288	P1_I1_M1	0.97
11291	P1_I1_M2	0.85
11297	P1_I1_M1	0.98
11302	P1_I1_M1	0.78
11319	P1_I1_M1	0.78
11321	P1_I1_M1	0.97
11322	P1_I1_M3	0.86
11323	P1_I1_M1	0.79
11324	P1_I1_M2	0.8
11325	P1_I1_M1	0.8
11326	P1_I1_M3	0.8
11334	P1_I1_M1	0.9
11336	P1_I1_M3	0.8
11338	P1_I1_M1	0.8
11344	P1_I1_M1	0.96
11345	P1_I1_M2	0.86
11349	P1_I1_M1	0.8
11351	P1_I1_M1	0.79
11358	P1_I1_M1	0.77
11362	P1_I1_M1	0.77
11368	P1_I1_M1	0.78
11381	P1_I1_M1	0.8
11385	P1_I1_M1	0.78
11391	P1_I1_M1	0.78
11394	P1_I1_M5	0.88
11398	P1_I1_M5	0.83
11404	P1_I1_M2	0.79
11410	P1_I1_M1	0.8
11413	P1_I1_M1	0.94
11414	P1_I1_M2	0.85
11416	P1_I1_M1	0.98
11420	P1_I1_M1	0.76
11427	P1_I1_M4	0.9
11429	P1_I1_M1	0.94
11432	P1_I1_M3	0.86
11434	P1_I1_M2	0.77
11436	P1_I1_M1	0.96
11452	P1_I1_M3	0.86
11460	P1_I1_M1	0.76
11461	P1_I1_M3	0.79
11468	P1_I1_M1	0.78
11471	P1_I1_M2	0.8
11472	P1_I1_M1	0.97
11473	P1_I1_M1	0.92
11475	P1_I1_M1	0.97
11482	P1_I1_M5	0.9
11484	P1_I1_M2	0.88
11486	P1_I1_M1	0.98
11491	P1_I1_M2	0.83
11493	P1_I1_M1	0.88
11494	P1_I1_M1	0.92
11498	P1_I1_M1	0.97
11506	P1_I1_M1	0.81
11507	P1_I1_M1	0.76
11508	P1_I1_M1	0.75
11512	P1_I1_M3	0.91
11522	P1_I1_M3	0.82
11530	P1_I1_M6	0.86
11533	P1_I1_M2	0.86
11539	P1_I1_M1	0.79
11544	P1_I1_M1	0.96
11545	P1_I1_M4	0.82
11552	P1_I1_M3	0.82
11555	P1_I1_M1	0.8
11560	P1_I1_M5	0.83
11562	P1_I1_M2	0.85
11567	P1_I1_M1	0.98
11569	P1_I1_M2	0.93
11572	P1_I1_M1	0.97
11575	P1_I1_M5	0.85
11577	P1_I1_M1	0.97
11580	P1_I1_M3	0.87
11581	P1_I1_M1	0.98
11582	P1_I1_M1	0.95
11585	P1_I1_M1	0.78
11593	P1_I1_M1	0.97
11596	P1_I1_M1	0.98
11597	P1_I1_M1	0.97
11602	P1_I1_M3	0.86
11615	P1_I1_M1	0.78
11618	P1_I1_M1	0.79
11621	P1_I1_M5	0.78
11623	P1_I1_M4	0.86
11631	P1_I1_M1	0.94
11633	P1_I1_M5	0.86
11637	P1_I1_M1	0.98
11639	P1_I1_M4	0.85
11651	P1_I1_M5	0.88
11662	P1_I1_M1	0.77
11678	P1_I1_M4	0.89
11683	P1_I1_M1	0.99
11694	P1_I1_M3	0.89
11701	P1_I1_M1	0.96
11704	P1_I1_M1	0.98
11706	P1_I1_M3	0.83
11713	P1_I1_M1	0.79
11715	P1_I1_M1	0.94
11718	P1_I1_M1	0.98
11726	P1_I1_M1	0.78
11733	P1_I1_M1	0.77
11746	P1_I1_M3	0.83
11753	P1_I1_M3	0.88
11755	P1_I1_M1	0.96
11760	P1_I1_M1	0.77
11761	P1_I1_M1	0.94
11765	P1_I1_M3	0.79
11772	P1_I1_M1	0.97
11775	P1_I1_M1	0.98
11779	P1_I1_M2	0.81
11782	P1_I1_M4	0.9
11787	P1_I1_M5	0.82
11788	P1_I1_M4	0.78
11789	P1_I1_M1	0.78
11791	P1_I1_M1	0.79
11798	P1_I1_M4	0.82
11811	P1_I1_M1	0.98
11813	P1_I1_M2	0.79
11821	P1_I1_M1	0.95
11834	P1_I1_M1	0.77
11835	P1_I1_M2	0.83
11847	P1_I1_M1	0.78
11852	P1_I1_M1	0.96
11861	P1_I1_M1	0.98
11862	P1_I1_M1	0.74
11865	P1_I1_M1	0.97
11866	P1_I1_M3	0.81
11879	P1_I1_M6	0.84
11880	P1_I1_M2	0.84
11883	P1_I1_M1	0.95
11884	P1_I1_M3	0.93
11911	P1_I1_M2	0.82
11920	P1_I1_M5	0.84
11921	P1_I1_M1	0.95
11923	P1_I1_M1	0.98
11924	P1_I1_M1	0.97
11931	P1_I1_M1	0.74
11937	P1_I1_M5	0.85
11942	P1_I1_M3	0.89
11948	P1_I1_M2	0.82
11951	P1_I1_M3	0.85
11954	P1_I1_M2	0.88
11959	P1_I1_M4	0.82
11960	P1_I1_M3	0.88
11963	P1_I1_M1	0.88
11968	P1_I1_M5	0.83
11970	P1_I1_M1	0.77
11979	P1_I1_M5	0.83
11981	P1_I1_M2	0.79
11984	P1_I1_M5	0.84
11987	P1_I1_M1	0.79
11991	P1_I1_M2	0.87
11992	P1_I1_M1	0.93
11999	P1_I1_M1	0.99
12000	P1_I1_M1	0.97
12011	P1_I1_M1	0.95
12020	P1_I1_M2	0.91
12022	P1_I1_M3	0.76
12024	P1_I1_M1	0.8
12025	P1_I1_M1	0.77
12032	P1_I1_M1	0.77
12035	P1_I1_M1	0.79
12037	P1_I1_M2	0.93
12044	P1_I1_M7	0.82
12045	P1_I1_M1	0.95
12047	P1_I1_M3	0.85
12049	P1_I1_M1	0.91
12051	P1_I1_M1	0.97
12054	P1_I1_M5	0.89
12057	P1_I1_M3	0.86
12058	P1_I1_M1	0.92
12060	P1_I1_M1	0.96
12061	P1_I1_M3	0.83
12068	P1_I1_M1	0.97
12071	P1_I1_M1	0.78
12082	P1_I1_M2	0.9
12084	P1_I1_M2	0.9
12087	P1_I1_M3	0.79
12089	P1_I1_M2	0.87
12095	P1_I1_M1	0.97
12096	P1_I1_M1	0.97
12097	P1_I1_M1	0.78
12098	P1_I1_M4	0.83
12105	P1_I1_M1	0.94
12112	P1_I1_M1	0.78
12113	P1_I1_M2	0.79
12115	P1_I1_M1	0.97
12119	P1_I1_M1	0.98
12121	P1_I1_M1	0.77
12129	P1_I1_M1	0.99
12133	P1_I1_M1	0.94
12135	P1_I1_M2	0.9
12137	P1_I1_M6	0.87
12141	P1_I1_M1	0.79
12143	P1_I1_M1	0.79
12148	P1_I1_M3	0.92
12149	P1_I1_M1	0.78
12158	P1_I1_M2	0.91
12162	P1_I1_M1	0.8
12168	P1_I1_M1	0.92
12170	P1_I1_M2	0.76
12176	P1_I1_M1	0.8
12185	P1_I1_M1	0.96
12186	P1_I1_M1	0.96
12188	P1_I1_M1	0.78
12190	P1_I1_M3	0.8
12192	P1_I1_M1	0.96
12193	P1_I1_M3	0.82
12195	P1_I1_M3	0.84
12198	P1_I1_M7	0.86
12201	P1_I1_M2	0.84
12207	P1_I1_M4	0.89
12210	P1_I1_M2	0.78
12211	P1_I1_M3	0.85
12212	P1_I1_M5	0.78
12213	P1_I1_M1	0.97
12214	P1_I1_M1	0.85
12217	P1_I1_M1	0.97
12219	P1_I1_M2	0.79
12222	P1_I1_M1	0.79
12224	P1_I1_M4	0.8
12226	P1_I1_M1	0.77
12232	P1_I1_M2	0.84
12233	P1_I1_M2	0.84
12240	P1_I1_M1	0.77
12241	P1_I1_M1	0.97
12245	P1_I1_M1	0.93
12247	P1_I1_M1	0.96
12255	P1_I1_M1	0.98
12265	P1_I1_M3	0.83
12267	P1_I1_M1	0.8
12273	P1_I1_M3	0.81
12276	P1_I1_M1	0.77
12279	P1_I1_M1	0.96
12284	P1_I1_M7	0.89
12285	P1_I1_M2	0.84
12297	P1_I1_M1	0.8
12304	P1_I1_M2	0.78
12313	P1_I1_M3	0.81
12315	P1_I1_M1	0.95
12318	P1_I1_M3	0.83
12321	P1_I1_M1	0.79
12324	P1_I1_M1	0.98
12325	P1_I1_M1	0.8
12339	P1_I1_M5	0.85
12340	P1_I1_M1	0.94
12343	P1_I1_M4	0.83
12348	P1_I1_M1	0.93
12349	P1_I1_M3	0.86
12354	P1_I1_M3	0.83
12358	P1_I1_M3	0.89
12363	P1_I1_M2	0.86
12364	P1_I1_M1	0.71
12368	P1_I1_M6	0.94
12378	P1_I1_M2	0.78
12380	P1_I1_M3	0.8
12389	P1_I1_M1	0.96
12394	P1_I1_M2	0.89
12395	P1_I1_M4	0.83
12396	P1_I1_M2	0.88
12402	P1_I1_M4	0.85
12419	P1_I1_M1	0.96
12421	P1_I1_M1	0.79
12428	P1_I1_M2	0.86
12429	P1_I1_M1	0.92
12433	P1_I1_M1	0.81
12435	P1_I1_M1	0.98
12438	P1_I1_M1	0.97
12439	P1_I1_M3	0.79
12440	P1_I1_M1	0.8
12445	P1_I1_M1	0.96
12451	P1_I1_M1	0.98
12452	P1_I1_M6	0.82
12454	P1_I1_M1	0.97
12463	P1_I1_M2	0.78
12473	P1_I1_M6	0.81
12475	P1_I1_M4	0.88
12478	P1_I1_M2	0.84
12481	P1_I1_M2	0.87
12482	P1_I1_M1	0.97
12484	P1_I1_M2	0.75
12500	P1_I1_M1	0.86
12502	P1_I1_M2	0.88
12504	P1_I1_M2	0.85
12507	P1_I1_M1	0.79
12511	P1_I1_M6	0.83
12517	P1_I1_M1	0.79
12518	P1_I1_M1	0.77
12521	P1_I1_M2	0.81
12523	P1_I1_M3	0.8
12525	P1_I1_M3	0.77
12528	P1_I1_M1	0.98
12541	P1_I1_M1	0.98
12554	P1_I1_M1	0.96
12555	P1_I1_M1	0.79
12557	P1_I1_M3	0.83
12564	P1_I1_M1	0.96
12572	P1_I1_M3	0.8
12573	P1_I1_M1	0.97
12574	P1_I1_M2	0.82
12581	P1_I1_M3	0.84
12582	P1_I1_M1	0.89
12589	P1_I1_M1	0.78
12594	P1_I1_M1	0.96
12599	P1_I1_M1	0.98
12600	P1_I1_M4	0.91
12601	P1_I1_M1	0.77
12605	P1_I1_M1	0.8
12607	P1_I1_M1	0.79
12613	P1_I1_M1	0.94
12616	P1_I1_M1	0.77
12617	P1_I1_M6	0.93
12619	P1_I1_M1	0.79
12622	P1_I1_M4	0.86
12623	P1_I1_M1	0.93
12626	P1_I1_M3	0.81
12631	P1_I1_M2	0.85
12632	P1_I1_M1	0.97
12634	P1_I1_M1	0.98
12636	P1_I1_M2	0.79
12638	P1_I1_M1	0.98
12640	P1_I1_M1	0.8
12641	P1_I1_M3	0.84
12650	P1_I1_M4	0.84
12660	P1_I1_M1	0.97
12661	P1_I1_M1	0.96
12662	P1_I1_M1	0.98
12665	P1_I1_M4	0.83
12675	P1_I1_M1	0.74
12676	P1_I1_M1	0.81
12683	P1_I1_M1	0.98
12685	P1_I1_M1	0.79
12688	P1_I1_M1	0.98
12689	P1_I1_M1	0.87
12691	P1_I1_M3	0.8
12697	P1_I1_M3	0.78
12699	P1_I1_M4	0.92
12700	P1_I1_M1	0.98
12702	P1_I1_M2	0.8
12703	P1_I1_M2	0.8
12705	P1_I1_M1	0.91
12707	P1_I1_M1	0.79
12708	P1_I1_M1	0.98
12711	P1_I1_M1	0.79
12717	P1_I1_M1	0.77
12718	P1_I1_M1	0.8
12724	P1_I1_M1	0.8
12725	P1_I1_M4	0.92
12727	P1_I1_M4	0.89
12737	P1_I1_M3	0.89
12738	P1_I1_M1	0.79
12750	P1_I1_M5	0.9
12751	P1_I1_M1	0.76
12767	P1_I1_M1	0.93
12772	P1_I1_M2	0.84
12778	P1_I1_M1	0.97
12782	P1_I1_M3	0.83
12784	P1_I1_M5	0.82
12785	P1_I1_M3	0.81
12793	P1_I1_M2	0.88
12799	P1_I1_M3	0.85
12800	P1_I1_M1	0.97
12810	P1_I1_M4	0.91
12821	P1_I1_M2	0.84
12830	P1_I1_M1	0.96
12832	P1_I1_M1	0.97
12833	P1_I1_M3	0.83
12842	P1_I1_M3	0.91
12843	P1_I1_M2	0.89
12846	P1_I1_M2	0.78
12861	P1_I1_M1	0.96
12865	P1_I1_M3	0.86
12869	P1_I1_M1	0.95
12872	P1_I1_M2	0.86
12874	P1_I1_M2	0.87
12883	P1_I1_M2	0.84
12890	P1_I1_M1	0.99
12894	P1_I1_M1	0.92
12897	P1_I1_M4	0.93
12900	P1_I1_M2	0.86
12905	P1_I1_M1	0.79
12906	P1_I1_M3	0.84
12907	P1_I1_M2	0.87
12915	P1_I1_M1	0.93
12919	P1_I1_M1	0.82
12921	P1_I1_M1	0.8
12936	P1_I1_M5	0.82
12941	P1_I1_M1	0.97
12944	P1_I1_M3	0.84
12945	P1_I1_M5	0.83
12946	P1_I1_M1	0.78
12950	P1_I1_M1	0.86
12958	P1_I1_M3	0.85
12960	P1_I1_M2	0.88
12970	P1_I1_M5	0.88
12971	P1_I1_M3	0.83
12983	P1_I1_M3	0.8
12997	P1_I1_M1	0.96
12998	P1_I1_M2	0.84
13005	P1_I1_M2	0.85
13007	P1_I1_M1	0.95
13008	P1_I1_M1	0.76
13017	P1_I1_M1	0.97
13021	P1_I1_M1	0.98
13022	P1_I1_M1	0.98
13023	P1_I1_M2	0.83
13024	P1_I1_M1	0.93
13026	P1_I1_M1	0.95
13027	P1_I1_M1	0.92
13029	P1_I1_M3	0.87
13045	P1_I1_M3	0.76
13050	P1_I1_M1	0.98
13052	P1_I1_M1	0.82
13053	P1_I1_M2	0.71
13063	P1_I1_M2	0.87
13066	P1_I1_M2	0.88
13067	P1_I1_M2	0.8
13081	P1_I1_M5	0.88
13085	P1_I1_M2	0.71
13089	P1_I1_M2	0.85
13092	P1_I1_M1	0.98
13094	P1_I1_M2	0.84
13100	P1_I1_M1	0.97
13101	P1_I1_M4	0.9
13102	P1_I1_M1	0.76
13106	P1_I1_M1	0.97
13109	P1_I1_M3	0.75
13113	P1_I1_M2	0.84
13115	P1_I1_M2	0.88
13116	P1_I1_M5	0.79
13132	P1_I1_M1	0.78
13135	P1_I1_M3	0.89
13142	P1_I1_M1	0.97
13144	P1_I1_M1	0.97
13147	P1_I1_M1	0.95
13149	P1_I1_M5	0.84
13152	P1_I1_M1	0.95
13154	P1_I1_M1	0.79
13161	P1_I1_M2	0.88
13163	P1_I1_M1	0.96
13168	P1_I1_M2	0.81
13171	P1_I1_M1	0.92
13176	P1_I1_M1	0.9
13179	P1_I1_M1	0.76
13180	P1_I1_M1	0.98
13188	P1_I1_M3	0.85
13190	P1_I1_M1	0.8
13193	P1_I1_M1	0.97
13200	P1_I1_M1	0.97
13203	P1_I1_M1	0.97
13204	P1_I1_M5	0.83
13211	P1_I1_M1	0.91
13213	P1_I1_M5	0.83
13224	P1_I1_M3	0.85
13226	P1_I1_M4	0.89
13230	P1_I1_M6	0.9
13234	P1_I1_M1	0.97
13236	P1_I1_M6	0.95
13240	P1_I1_M3	0.8
13247	P1_I1_M3	0.83
13252	P1_I1_M1	0.98
13253	P1_I1_M1	0.98
13258	P1_I1_M1	0.98
13260	P1_I1_M1	0.98
13261	P1_I1_M1	0.91
13262	P1_I1_M2	0.86
13264	P1_I1_M1	0.76
13265	P1_I1_M6	0.88
13266	P1_I1_M1	0.95
13267	P1_I1_M1	0.78
13278	P1_I1_M1	0.97
13282	P1_I1_M4	0.88
13283	P1_I1_M1	0.98
13290	P1_I1_M1	0.98
13296	P1_I1_M1	0.97
13297	P1_I1_M2	0.85
13299	P1_I1_M3	0.87
13300	P1_I1_M1	0.79
13303	P1_I1_M1	0.98
13317	P1_I1_M1	0.78
13318	P1_I1_M1	0.77
13324	P1_I1_M1	0.98
13325	P1_I1_M1	0.79
13326	P1_I1_M3	0.86
13345	P1_I1_M1	0.77
13351	P1_I1_M1	0.77
13361	P1_I1_M5	0.8
13362	P1_I1_M1	0.96
13363	P1_I1_M1	0.97
13364	P1_I1_M1	0.74
13365	P1_I1_M1	0.77
13368	P1_I1_M1	0.98
13370	P1_I1_M1	0.76
13371	P1_I1_M1	0.93
13374	P1_I1_M1	0.8
13380	P1_I1_M1	0.79
13382	P1_I1_M1	0.91
13384	P1_I1_M1	0.97
13388	P1_I1_M1	0.93
13394	P1_I1_M1	0.94
13396	P1_I1_M5	0.85
13403	P1_I1_M3	0.77
13407	P1_I1_M1	0.77
13408	P1_I1_M2	0.89
13415	P1_I1_M1	0.87
13419	P1_I1_M1	0.98
13421	P1_I1_M1	0.96
13422	P1_I1_M1	0.98
13432	P1_I1_M1	0.98
13433	P1_I1_M1	0.97
13447	P1_I1_M3	0.83
13458	P1_I1_M4	0.9
13459	P1_I1_M3	0.87
13460	P1_I1_M3	0.85
13461	P1_I1_M5	0.89
13463	P1_I1_M5	0.91
13465	P1_I1_M6	0.8
13469	P1_I1_M6	0.9
13470	P1_I1_M3	0.92
13471	P1_I1_M1	0.79
13473	P1_I1_M1	0.8
13476	P1_I1_M1	0.98
13477	P1_I1_M1	0.98
13478	P1_I1_M1	0.93
13482	P1_I1_M1	0.98
13486	P1_I1_M2	0.86
13488	P1_I1_M3	0.78
13490	P1_I1_M1	0.77
13497	P1_I1_M1	0.99
13507	P1_I1_M1	0.79
13509	P1_I1_M1	0.98
13510	P1_I1_M1	0.97
13514	P1_I1_M2	0.88
13516	P1_I1_M3	0.85
13518	P1_I1_M5	0.93
13519	P1_I1_M1	0.99
13520	P1_I1_M1	0.94
13522	P1_I1_M2	0.81
13523	P1_I1_M4	0.9
13529	P1_I1_M1	0.79
13534	P1_I1_M1	0.77
13541	P1_I1_M1	0.94
13545	P1_I1_M2	0.8
13549	P1_I1_M2	0.83
13551	P1_I1_M3	0.84
13554	P1_I1_M2	0.81
13562	P1_I1_M2	0.9
13571	P1_I1_M1	0.98
13572	P1_I1_M6	0.89
13576	P1_I1_M1	0.79
13578	P1_I1_M1	0.78
13590	P1_I1_M1	0.78
13592	P1_I1_M6	0.94
13596	P1_I1_M1	0.97
13598	P1_I1_M1	0.94
13599	P1_I1_M1	0.97
13600	P1_I1_M1	0.8
13602	P1_I1_M1	0.95
13603	P1_I1_M2	0.86
13604	P1_I1_M1	0.98
13613	P1_I1_M3	0.85
13615	P1_I1_M2	0.87
13616	P1_I1_M1	0.82
13619	P1_I1_M1	0.76
13624	P1_I1_M1	0.98
13630	P1_I1_M4	0.83
13637	P1_I1_M1	0.79
13640	P1_I1_M1	0.8
13646	P1_I1_M1	0.95
13648	P1_I1_M1	0.77
13650	P1_I1_M1	0.88
13652	P1_I1_M1	0.96
13654	P1_I1_M1	0.98
13655	P1_I1_M1	0.96
13668	P1_I1_M3	0.88
13671	P1_I1_M2	0.86
13674	P1_I1_M1	0.94
13675	P1_I1_M1	0.97
13681	P1_I1_M1	0.98
13682	P1_I1_M1	0.98
13685	P1_I1_M1	0.78
13686	P1_I1_M1	0.76
13693	P1_I1_M5	0.78
13694	P1_I1_M2	0.85
13699	P1_I1_M3	0.89
13703	P1_I1_M2	0.83
13708	P1_I1_M1	0.78
13709	P1_I1_M2	0.86
13710	P1_I1_M5	0.88
13711	P1_I1_M1	0.78
13713	P1_I1_M4	0.87
13716	P1_I1_M1	0.79
13720	P1_I1_M3	0.79
13725	P1_I1_M1	0.98
13728	P1_I1_M2	0.8
13735	P1_I1_M1	0.76
13744	P1_I1_M1	0.95
13749	P1_I1_M3	0.92
13750	P1_I1_M1	0.78
13752	P1_I1_M1	0.95
13755	P1_I1_M3	0.8
13763	P1_I1_M2	0.85
13764	P1_I1_M2	0.87
13765	P1_I1_M1	0.95
13767	P1_I1_M2	0.86
13769	P1_I1_M2	0.82
13770	P1_I1_M1	0.79
13781	P1_I1_M1	0.86
13794	P1_I1_M3	0.75
13795	P1_I1_M1	0.81
13796	P1_I1_M2	0.83
13814	P1_I1_M2	0.84
13821	P1_I1_M2	0.77
13822	P1_I1_M1	0.78
13826	P1_I1_M3	0.85
13829	P1_I1_M1	0.96
13831	P1_I1_M1	0.97
13832	P1_I1_M3	0.85
13839	P1_I1_M1	0.96
13842	P1_I1_M1	0.97
13844	P1_I1_M1	0.89
13845	P1_I1_M1	0.97
13846	P1_I1_M1	0.81
13853	P1_I1_M3	0.89
13854	P1_I1_M1	0.97
13856	P1_I1_M1	0.8
13857	P1_I1_M1	0.79
13859	P1_I1_M3	0.85
13862	P1_I1_M2	0.75
