Gene	Module	kME
15338	UNCLASSIFIED	NA
15339	P10_I6_M5	0.84
15340	P3_I7_M2	0.87
15341	UNCLASSIFIED	NA
15342	UNCLASSIFIED	NA
15343	UNCLASSIFIED	NA
15344	P1_I4_M1	0.97
15345	UNCLASSIFIED	NA
15346	P2_I12_M3	0.93
15347	P4_I7_M1	0.86
15348	P2_I12_M3	0.86
15349	P2_I12_M3	0.89
15350	UNCLASSIFIED	NA
15351	P5_I4_M5	0.89
15352	UNCLASSIFIED	NA
15353	UNCLASSIFIED	NA
15354	P2_I12_M3	0.84
15355	UNCLASSIFIED	NA
15356	P1_I4_M1	0.97
15357	UNCLASSIFIED	NA
15358	UNCLASSIFIED	NA
15359	P4_I7_M5	0.91
15360	P1_I4_M1	0.99
15361	UNCLASSIFIED	NA
15362	UNCLASSIFIED	NA
15363	UNCLASSIFIED	NA
15364	UNCLASSIFIED	NA
15365	UNCLASSIFIED	NA
15366	UNCLASSIFIED	NA
15367	UNCLASSIFIED	NA
15368	UNCLASSIFIED	NA
15369	P1_I4_M1	0.88
15370	UNCLASSIFIED	NA
15371	UNCLASSIFIED	NA
15372	UNCLASSIFIED	NA
15373	UNCLASSIFIED	NA
15374	UNCLASSIFIED	NA
15375	UNCLASSIFIED	NA
15376	UNCLASSIFIED	NA
15377	P1_I4_M1	0.97
15378	UNCLASSIFIED	NA
15379	P10_I6_M3	0.81
15380	UNCLASSIFIED	NA
15381	P1_I4_M1	0.98
15382	UNCLASSIFIED	NA
15383	UNCLASSIFIED	NA
15384	P2_I12_M4	0.85
15385	UNCLASSIFIED	NA
15386	UNCLASSIFIED	NA
15387	UNCLASSIFIED	NA
15388	UNCLASSIFIED	NA
15389	UNCLASSIFIED	NA
15390	UNCLASSIFIED	NA
15391	UNCLASSIFIED	NA
15392	UNCLASSIFIED	NA
15393	P1_I4_M1	0.98
15394	P8_I3_M4	0.88
15395	UNCLASSIFIED	NA
15396	UNCLASSIFIED	NA
15397	UNCLASSIFIED	NA
15398	UNCLASSIFIED	NA
15399	P2_I12_M3	0.82
15400	P1_I4_M1	0.98
15401	UNCLASSIFIED	NA
15402	UNCLASSIFIED	NA
15403	UNCLASSIFIED	NA
15404	UNCLASSIFIED	NA
15405	UNCLASSIFIED	NA
15406	UNCLASSIFIED	NA
15407	UNCLASSIFIED	NA
15408	P2_I12_M3	0.85
15409	P2_I12_M4	0.89
15410	P3_I7_M4	0.9
15411	UNCLASSIFIED	NA
15412	UNCLASSIFIED	NA
15413	P2_I12_M5	0.85
15414	P2_I12_M1	0.89
15415	UNCLASSIFIED	NA
15416	UNCLASSIFIED	NA
15417	UNCLASSIFIED	NA
15418	P1_I4_M1	0.91
15419	UNCLASSIFIED	NA
15420	UNCLASSIFIED	NA
15421	UNCLASSIFIED	NA
15422	UNCLASSIFIED	NA
15423	UNCLASSIFIED	NA
15424	P2_I12_M1	0.85
15425	UNCLASSIFIED	NA
15426	P3_I7_M1	0.9
15427	P1_I4_M1	0.98
15428	UNCLASSIFIED	NA
15429	UNCLASSIFIED	NA
15430	UNCLASSIFIED	NA
15431	P2_I12_M1	0.8
15432	UNCLASSIFIED	NA
15433	UNCLASSIFIED	NA
15434	P4_I7_M6	0.81
15435	UNCLASSIFIED	NA
15436	UNCLASSIFIED	NA
15437	P3_I7_M3	0.82
15438	UNCLASSIFIED	NA
15439	UNCLASSIFIED	NA
15440	P1_I4_M1	0.93
15441	UNCLASSIFIED	NA
15442	UNCLASSIFIED	NA
15443	P2_I12_M4	0.86
15444	UNCLASSIFIED	NA
15445	P2_I12_M4	0.92
15446	P1_I4_M1	0.95
15447	P2_I12_M4	0.87
15448	P3_I7_M6	0.96
15449	P3_I7_M1	0.82
15450	P3_I7_M4	0.82
15451	P4_I7_M1	0.89
15452	P3_I7_M1	0.86
15453	UNCLASSIFIED	NA
15454	UNCLASSIFIED	NA
15455	P8_I3_M1	0.83
15456	UNCLASSIFIED	NA
15457	UNCLASSIFIED	NA
15458	UNCLASSIFIED	NA
15459	UNCLASSIFIED	NA
15460	UNCLASSIFIED	NA
15461	UNCLASSIFIED	NA
15462	UNCLASSIFIED	NA
15463	UNCLASSIFIED	NA
15464	UNCLASSIFIED	NA
15465	UNCLASSIFIED	NA
15466	P3_I7_M2	0.88
15467	P3_I7_M2	0.89
15468	UNCLASSIFIED	NA
15469	UNCLASSIFIED	NA
15470	UNCLASSIFIED	NA
15471	UNCLASSIFIED	NA
15472	UNCLASSIFIED	NA
15473	UNCLASSIFIED	NA
15474	UNCLASSIFIED	NA
15475	UNCLASSIFIED	NA
15476	UNCLASSIFIED	NA
15477	UNCLASSIFIED	NA
15478	UNCLASSIFIED	NA
15479	UNCLASSIFIED	NA
15480	P1_I4_M1	0.92
15481	UNCLASSIFIED	NA
15482	UNCLASSIFIED	NA
15483	UNCLASSIFIED	NA
15484	P1_I4_M1	0.9
15485	P1_I4_M1	0.97
15486	UNCLASSIFIED	NA
15487	UNCLASSIFIED	NA
15488	UNCLASSIFIED	NA
15489	UNCLASSIFIED	NA
15490	UNCLASSIFIED	NA
15491	UNCLASSIFIED	NA
15492	UNCLASSIFIED	NA
15493	UNCLASSIFIED	NA
15494	UNCLASSIFIED	NA
15495	P1_I4_M1	0.98
15496	UNCLASSIFIED	NA
15497	UNCLASSIFIED	NA
15498	UNCLASSIFIED	NA
15499	UNCLASSIFIED	NA
15500	UNCLASSIFIED	NA
15501	UNCLASSIFIED	NA
15502	P1_I4_M1	0.98
15503	UNCLASSIFIED	NA
15504	UNCLASSIFIED	NA
15505	UNCLASSIFIED	NA
15506	P1_I4_M1	0.97
15507	UNCLASSIFIED	NA
15508	P1_I4_M1	0.96
15509	P1_I4_M1	0.97
15510	UNCLASSIFIED	NA
15511	UNCLASSIFIED	NA
15512	UNCLASSIFIED	NA
15513	UNCLASSIFIED	NA
15514	UNCLASSIFIED	NA
15515	UNCLASSIFIED	NA
15516	UNCLASSIFIED	NA
15517	UNCLASSIFIED	NA
15518	UNCLASSIFIED	NA
15519	UNCLASSIFIED	NA
15520	P1_I4_M1	0.98
15521	P1_I4_M1	0.99
15522	P1_I4_M1	0.97
15523	UNCLASSIFIED	NA
15524	UNCLASSIFIED	NA
15525	UNCLASSIFIED	NA
15526	UNCLASSIFIED	NA
15527	UNCLASSIFIED	NA
15528	UNCLASSIFIED	NA
15529	UNCLASSIFIED	NA
15530	UNCLASSIFIED	NA
15531	UNCLASSIFIED	NA
15532	UNCLASSIFIED	NA
15533	UNCLASSIFIED	NA
15534	UNCLASSIFIED	NA
15535	UNCLASSIFIED	NA
15536	P2_I12_M1	0.91
15537	UNCLASSIFIED	NA
15538	P8_I3_M1	0.8
15539	UNCLASSIFIED	NA
15540	UNCLASSIFIED	NA
15541	UNCLASSIFIED	NA
15542	P2_I12_M1	0.85
15543	UNCLASSIFIED	NA
15544	P4_I7_M2	0.92
15545	UNCLASSIFIED	NA
15546	UNCLASSIFIED	NA
15547	UNCLASSIFIED	NA
15548	UNCLASSIFIED	NA
15549	P1_I4_M1	0.95
15550	UNCLASSIFIED	NA
15551	P2_I12_M1	0.82
15552	P1_I4_M1	0.97
15553	UNCLASSIFIED	NA
15554	UNCLASSIFIED	NA
15555	P10_I6_M2	0.85
15556	UNCLASSIFIED	NA
15557	UNCLASSIFIED	NA
15558	UNCLASSIFIED	NA
15559	P5_I4_M3	0.84
15560	UNCLASSIFIED	NA
15561	P2_I12_M3	0.91
15562	P10_I6_M2	0.9
15563	UNCLASSIFIED	NA
15564	P2_I12_M4	0.83
15565	UNCLASSIFIED	NA
15566	UNCLASSIFIED	NA
15567	P2_I12_M2	0.84
15568	UNCLASSIFIED	NA
15569	UNCLASSIFIED	NA
15570	UNCLASSIFIED	NA
15571	UNCLASSIFIED	NA
15572	P2_I12_M1	0.87
15573	UNCLASSIFIED	NA
15574	P2_I12_M3	0.84
15575	UNCLASSIFIED	NA
15576	P3_I7_M2	0.89
15577	UNCLASSIFIED	NA
15578	P4_I7_M3	0.82
15579	UNCLASSIFIED	NA
15580	P2_I12_M3	0.88
15581	UNCLASSIFIED	NA
15582	UNCLASSIFIED	NA
15583	P3_I7_M3	0.84
15584	UNCLASSIFIED	NA
15585	UNCLASSIFIED	NA
15586	UNCLASSIFIED	NA
15587	UNCLASSIFIED	NA
15588	P2_I12_M2	0.86
15589	UNCLASSIFIED	NA
15590	UNCLASSIFIED	NA
15591	UNCLASSIFIED	NA
15592	UNCLASSIFIED	NA
15593	P1_I4_M1	0.93
15594	P2_I12_M2	0.91
15595	UNCLASSIFIED	NA
15596	P10_I6_M3	0.91
15597	P2_I12_M5	0.82
15598	P2_I12_M1	0.86
15599	UNCLASSIFIED	NA
15600	P1_I4_M1	0.92
15601	UNCLASSIFIED	NA
15602	UNCLASSIFIED	NA
15603	UNCLASSIFIED	NA
15604	P4_I7_M1	0.82
15605	UNCLASSIFIED	NA
15606	UNCLASSIFIED	NA
15607	UNCLASSIFIED	NA
15608	P1_I4_M1	0.86
15609	UNCLASSIFIED	NA
15610	P1_I4_M1	0.96
15611	UNCLASSIFIED	NA
15612	P5_I4_M5	0.83
15613	P2_I12_M4	0.87
15614	UNCLASSIFIED	NA
15615	UNCLASSIFIED	NA
15616	UNCLASSIFIED	NA
15617	UNCLASSIFIED	NA
15618	UNCLASSIFIED	NA
15619	P5_I4_M2	0.85
15620	UNCLASSIFIED	NA
15621	P1_I4_M1	0.99
15622	UNCLASSIFIED	NA
15623	P2_I12_M3	0.85
15624	UNCLASSIFIED	NA
15625	UNCLASSIFIED	NA
15626	UNCLASSIFIED	NA
15627	UNCLASSIFIED	NA
15628	P2_I12_M2	0.87
15629	UNCLASSIFIED	NA
15630	P2_I12_M5	0.84
15631	UNCLASSIFIED	NA
15632	UNCLASSIFIED	NA
15633	UNCLASSIFIED	NA
15634	UNCLASSIFIED	NA
15635	UNCLASSIFIED	NA
15636	UNCLASSIFIED	NA
15637	UNCLASSIFIED	NA
15638	UNCLASSIFIED	NA
15639	UNCLASSIFIED	NA
15640	UNCLASSIFIED	NA
15641	UNCLASSIFIED	NA
15642	P2_I12_M1	0.86
15643	UNCLASSIFIED	NA
15644	UNCLASSIFIED	NA
15645	P2_I12_M1	0.83
15646	UNCLASSIFIED	NA
15647	UNCLASSIFIED	NA
15648	UNCLASSIFIED	NA
15649	UNCLASSIFIED	NA
15650	UNCLASSIFIED	NA
15651	UNCLASSIFIED	NA
15652	UNCLASSIFIED	NA
15653	P1_I4_M1	0.99
15654	P1_I4_M1	0.96
15655	UNCLASSIFIED	NA
15656	UNCLASSIFIED	NA
15657	UNCLASSIFIED	NA
15658	UNCLASSIFIED	NA
15659	UNCLASSIFIED	NA
15660	P3_I7_M2	0.85
15661	UNCLASSIFIED	NA
15662	UNCLASSIFIED	NA
15663	UNCLASSIFIED	NA
15664	UNCLASSIFIED	NA
15665	P2_I12_M1	0.84
15666	P3_I7_M5	0.89
15667	UNCLASSIFIED	NA
15668	UNCLASSIFIED	NA
15669	UNCLASSIFIED	NA
15670	UNCLASSIFIED	NA
15671	UNCLASSIFIED	NA
15672	UNCLASSIFIED	NA
15673	UNCLASSIFIED	NA
15674	P4_I7_M1	0.86
15675	UNCLASSIFIED	NA
15676	UNCLASSIFIED	NA
15677	UNCLASSIFIED	NA
15678	UNCLASSIFIED	NA
15679	UNCLASSIFIED	NA
15680	P10_I6_M1	0.91
15681	UNCLASSIFIED	NA
15682	P1_I4_M1	0.94
15683	UNCLASSIFIED	NA
15684	UNCLASSIFIED	NA
15685	UNCLASSIFIED	NA
15686	UNCLASSIFIED	NA
15687	UNCLASSIFIED	NA
15688	UNCLASSIFIED	NA
15689	P1_I4_M1	0.96
15690	P2_I12_M5	0.87
15691	UNCLASSIFIED	NA
15692	UNCLASSIFIED	NA
15693	UNCLASSIFIED	NA
15694	P3_I7_M6	0.96
15695	P2_I12_M2	0.87
15696	UNCLASSIFIED	NA
15697	UNCLASSIFIED	NA
15698	P2_I12_M1	0.81
15699	UNCLASSIFIED	NA
15700	UNCLASSIFIED	NA
15701	P3_I7_M1	0.94
15702	UNCLASSIFIED	NA
15703	P2_I12_M5	0.89
15704	UNCLASSIFIED	NA
15705	P4_I7_M2	0.83
15706	P2_I12_M3	0.89
15707	UNCLASSIFIED	NA
15708	P1_I4_M1	0.98
15709	P9_I6_M1	0.82
15710	P3_I7_M5	0.83
15711	P2_I12_M3	0.82
15712	UNCLASSIFIED	NA
15713	UNCLASSIFIED	NA
15714	UNCLASSIFIED	NA
15715	UNCLASSIFIED	NA
15716	UNCLASSIFIED	NA
15717	UNCLASSIFIED	NA
15718	P1_I4_M1	0.95
15719	UNCLASSIFIED	NA
15720	UNCLASSIFIED	NA
15721	UNCLASSIFIED	NA
15722	P5_I4_M2	0.83
15723	P2_I12_M1	0.9
15724	UNCLASSIFIED	NA
15725	P3_I7_M2	0.92
15726	UNCLASSIFIED	NA
15727	UNCLASSIFIED	NA
15728	P11_I3_M1	0.83
15729	UNCLASSIFIED	NA
15730	P3_I7_M3	0.86
15731	P1_I4_M1	0.96
15732	P1_I4_M1	0.98
15733	P4_I7_M2	0.83
15734	UNCLASSIFIED	NA
15735	UNCLASSIFIED	NA
15736	UNCLASSIFIED	NA
15737	UNCLASSIFIED	NA
15738	UNCLASSIFIED	NA
15739	UNCLASSIFIED	NA
15740	UNCLASSIFIED	NA
15741	UNCLASSIFIED	NA
15742	P1_I4_M1	0.96
15743	UNCLASSIFIED	NA
15744	P3_I7_M6	0.95
15745	P6_I4_M3	0.84
15746	P4_I7_M2	0.87
15747	UNCLASSIFIED	NA
15748	P10_I6_M1	0.82
15749	UNCLASSIFIED	NA
15750	UNCLASSIFIED	NA
15751	P1_I4_M1	0.99
15752	UNCLASSIFIED	NA
15753	UNCLASSIFIED	NA
15754	P2_I12_M5	0.84
15755	P2_I12_M3	0.87
15756	UNCLASSIFIED	NA
15757	UNCLASSIFIED	NA
15758	P1_I4_M1	0.99
15759	UNCLASSIFIED	NA
15760	UNCLASSIFIED	NA
15761	UNCLASSIFIED	NA
15762	UNCLASSIFIED	NA
15763	UNCLASSIFIED	NA
15764	P2_I12_M4	0.88
15765	UNCLASSIFIED	NA
15766	P2_I12_M1	0.86
15767	UNCLASSIFIED	NA
15768	UNCLASSIFIED	NA
15769	UNCLASSIFIED	NA
15770	UNCLASSIFIED	NA
15771	UNCLASSIFIED	NA
15772	UNCLASSIFIED	NA
15773	UNCLASSIFIED	NA
15774	UNCLASSIFIED	NA
15775	UNCLASSIFIED	NA
15776	UNCLASSIFIED	NA
15777	UNCLASSIFIED	NA
15778	UNCLASSIFIED	NA
15779	P2_I12_M1	0.92
15780	P5_I4_M3	0.83
15781	P5_I4_M1	0.81
15782	P3_I7_M3	0.87
15783	UNCLASSIFIED	NA
15784	UNCLASSIFIED	NA
15785	P1_I4_M1	0.98
15786	UNCLASSIFIED	NA
15787	P3_I7_M5	0.83
15788	UNCLASSIFIED	NA
15789	P1_I4_M1	0.98
15790	UNCLASSIFIED	NA
15791	P1_I4_M1	0.98
15792	P7_I3_M3	0.86
15793	P8_I3_M2	0.85
15794	UNCLASSIFIED	NA
15795	UNCLASSIFIED	NA
15796	P9_I6_M2	1.0
15797	UNCLASSIFIED	NA
15798	UNCLASSIFIED	NA
15799	UNCLASSIFIED	NA
15800	UNCLASSIFIED	NA
15801	UNCLASSIFIED	NA
15802	UNCLASSIFIED	NA
15803	P2_I12_M2	0.9
15804	UNCLASSIFIED	NA
15805	P4_I7_M3	0.81
15806	UNCLASSIFIED	NA
15807	UNCLASSIFIED	NA
15808	P1_I4_M1	0.98
15809	UNCLASSIFIED	NA
15810	UNCLASSIFIED	NA
15811	UNCLASSIFIED	NA
15812	UNCLASSIFIED	NA
15813	P9_I6_M1	0.84
15814	UNCLASSIFIED	NA
15815	P1_I4_M1	0.98
15816	UNCLASSIFIED	NA
15817	P5_I4_M2	0.85
15818	P1_I4_M1	0.99
15819	UNCLASSIFIED	NA
15820	P3_I7_M5	0.85
15821	P10_I6_M1	0.83
15822	P1_I4_M1	0.98
15823	UNCLASSIFIED	NA
15824	P2_I12_M2	0.86
15825	P2_I12_M3	0.91
15826	UNCLASSIFIED	NA
15827	P3_I7_M4	0.9
15828	UNCLASSIFIED	NA
15829	UNCLASSIFIED	NA
15830	UNCLASSIFIED	NA
15831	UNCLASSIFIED	NA
15832	UNCLASSIFIED	NA
15833	UNCLASSIFIED	NA
15834	UNCLASSIFIED	NA
15835	P10_I6_M1	0.83
15836	UNCLASSIFIED	NA
15837	UNCLASSIFIED	NA
15838	P2_I12_M1	0.82
15839	UNCLASSIFIED	NA
15840	UNCLASSIFIED	NA
15841	P6_I4_M2	0.87
15842	UNCLASSIFIED	NA
15843	UNCLASSIFIED	NA
15844	UNCLASSIFIED	NA
15845	UNCLASSIFIED	NA
15846	UNCLASSIFIED	NA
15847	P4_I7_M4	0.87
15848	UNCLASSIFIED	NA
15849	UNCLASSIFIED	NA
15850	UNCLASSIFIED	NA
15851	P2_I12_M4	0.91
15852	UNCLASSIFIED	NA
15853	P4_I7_M2	0.85
15854	P1_I4_M1	0.94
15855	UNCLASSIFIED	NA
15856	UNCLASSIFIED	NA
15857	UNCLASSIFIED	NA
15858	UNCLASSIFIED	NA
15859	UNCLASSIFIED	NA
15860	UNCLASSIFIED	NA
15861	UNCLASSIFIED	NA
15862	UNCLASSIFIED	NA
15863	UNCLASSIFIED	NA
15864	P1_I4_M1	0.95
15865	UNCLASSIFIED	NA
15866	UNCLASSIFIED	NA
15867	UNCLASSIFIED	NA
15868	UNCLASSIFIED	NA
15869	UNCLASSIFIED	NA
15870	UNCLASSIFIED	NA
15871	UNCLASSIFIED	NA
15872	P2_I12_M3	0.89
15873	P2_I12_M5	0.83
15874	UNCLASSIFIED	NA
15875	UNCLASSIFIED	NA
15876	UNCLASSIFIED	NA
15877	UNCLASSIFIED	NA
15878	P6_I4_M2	0.86
15879	UNCLASSIFIED	NA
15880	P3_I7_M3	0.88
15881	P7_I3_M4	0.86
15882	UNCLASSIFIED	NA
15883	UNCLASSIFIED	NA
15884	UNCLASSIFIED	NA
15885	UNCLASSIFIED	NA
15886	UNCLASSIFIED	NA
15887	UNCLASSIFIED	NA
15888	P2_I12_M2	0.84
15889	UNCLASSIFIED	NA
15890	P2_I12_M3	0.85
15891	UNCLASSIFIED	NA
15892	UNCLASSIFIED	NA
15893	P2_I12_M3	0.89
15894	UNCLASSIFIED	NA
15895	UNCLASSIFIED	NA
15896	UNCLASSIFIED	NA
15897	UNCLASSIFIED	NA
15898	P7_I3_M3	0.82
15899	P1_I4_M1	0.98
15900	UNCLASSIFIED	NA
15901	UNCLASSIFIED	NA
15902	UNCLASSIFIED	NA
15903	P1_I4_M1	0.97
15904	UNCLASSIFIED	NA
15905	UNCLASSIFIED	NA
15906	UNCLASSIFIED	NA
15907	UNCLASSIFIED	NA
15908	UNCLASSIFIED	NA
15909	UNCLASSIFIED	NA
15910	UNCLASSIFIED	NA
15911	P2_I12_M1	0.85
15912	UNCLASSIFIED	NA
15913	UNCLASSIFIED	NA
15914	UNCLASSIFIED	NA
15915	UNCLASSIFIED	NA
15916	UNCLASSIFIED	NA
15917	UNCLASSIFIED	NA
15918	UNCLASSIFIED	NA
15919	UNCLASSIFIED	NA
15920	P2_I12_M3	0.87
15921	UNCLASSIFIED	NA
15922	UNCLASSIFIED	NA
15923	UNCLASSIFIED	NA
15924	UNCLASSIFIED	NA
15925	UNCLASSIFIED	NA
15926	P4_I7_M3	0.88
15927	P5_I4_M4	0.83
15928	UNCLASSIFIED	NA
15929	UNCLASSIFIED	NA
15930	UNCLASSIFIED	NA
15931	UNCLASSIFIED	NA
15932	UNCLASSIFIED	NA
15933	P2_I12_M5	0.85
15934	P1_I4_M1	0.98
15935	UNCLASSIFIED	NA
15936	UNCLASSIFIED	NA
15937	UNCLASSIFIED	NA
15938	UNCLASSIFIED	NA
15939	P5_I4_M3	0.84
15940	UNCLASSIFIED	NA
15941	UNCLASSIFIED	NA
15942	UNCLASSIFIED	NA
15943	UNCLASSIFIED	NA
15944	UNCLASSIFIED	NA
15945	UNCLASSIFIED	NA
15946	UNCLASSIFIED	NA
15947	UNCLASSIFIED	NA
15948	P2_I12_M4	0.86
15949	P2_I12_M4	0.93
15950	UNCLASSIFIED	NA
15951	UNCLASSIFIED	NA
15952	P2_I12_M3	0.93
15953	P10_I6_M5	0.81
15954	P2_I12_M3	0.82
15955	P1_I4_M1	0.99
15956	UNCLASSIFIED	NA
15957	UNCLASSIFIED	NA
15958	P5_I4_M1	0.86
15959	UNCLASSIFIED	NA
15960	UNCLASSIFIED	NA
15961	P8_I3_M3	0.86
15962	UNCLASSIFIED	NA
15963	UNCLASSIFIED	NA
15964	UNCLASSIFIED	NA
15965	P1_I4_M1	0.92
15966	P1_I4_M1	0.98
15967	UNCLASSIFIED	NA
15968	UNCLASSIFIED	NA
15969	UNCLASSIFIED	NA
15970	UNCLASSIFIED	NA
15971	UNCLASSIFIED	NA
15972	P8_I3_M3	0.81
15973	UNCLASSIFIED	NA
15974	UNCLASSIFIED	NA
15975	UNCLASSIFIED	NA
15976	UNCLASSIFIED	NA
15977	UNCLASSIFIED	NA
15978	P3_I7_M3	0.86
15979	UNCLASSIFIED	NA
15980	UNCLASSIFIED	NA
15981	UNCLASSIFIED	NA
15982	UNCLASSIFIED	NA
15983	UNCLASSIFIED	NA
15984	UNCLASSIFIED	NA
15985	UNCLASSIFIED	NA
15986	P7_I3_M1	0.84
15987	UNCLASSIFIED	NA
15988	UNCLASSIFIED	NA
15989	UNCLASSIFIED	NA
15990	UNCLASSIFIED	NA
15991	UNCLASSIFIED	NA
15992	UNCLASSIFIED	NA
15993	P4_I7_M1	0.83
15994	P2_I12_M5	0.87
15995	UNCLASSIFIED	NA
15996	P6_I4_M2	0.89
15997	UNCLASSIFIED	NA
15998	P2_I12_M4	0.85
15999	UNCLASSIFIED	NA
16000	UNCLASSIFIED	NA
16001	P3_I7_M1	0.84
16002	P3_I7_M6	0.84
16003	UNCLASSIFIED	NA
16004	UNCLASSIFIED	NA
16005	UNCLASSIFIED	NA
16006	P4_I7_M4	0.87
16007	UNCLASSIFIED	NA
16008	UNCLASSIFIED	NA
16009	UNCLASSIFIED	NA
16010	UNCLASSIFIED	NA
16011	UNCLASSIFIED	NA
16012	P1_I4_M1	0.86
16013	UNCLASSIFIED	NA
16014	UNCLASSIFIED	NA
16015	P2_I12_M4	0.82
16016	P1_I4_M1	0.98
16017	P3_I7_M3	0.84
16018	P4_I7_M3	0.84
16019	UNCLASSIFIED	NA
16020	UNCLASSIFIED	NA
16021	P2_I12_M4	0.88
16022	P4_I7_M2	0.91
16023	P2_I12_M2	0.92
16024	UNCLASSIFIED	NA
16025	P5_I4_M2	0.9
16026	P4_I7_M3	0.87
16027	P1_I4_M1	0.99
16028	UNCLASSIFIED	NA
16029	UNCLASSIFIED	NA
16030	UNCLASSIFIED	NA
16031	UNCLASSIFIED	NA
16032	UNCLASSIFIED	NA
16033	P3_I7_M3	0.91
16034	P2_I12_M5	0.84
16035	UNCLASSIFIED	NA
16036	UNCLASSIFIED	NA
16037	UNCLASSIFIED	NA
16038	UNCLASSIFIED	NA
16039	UNCLASSIFIED	NA
16040	UNCLASSIFIED	NA
16041	UNCLASSIFIED	NA
16042	P2_I12_M1	0.88
16043	UNCLASSIFIED	NA
16044	UNCLASSIFIED	NA
16045	UNCLASSIFIED	NA
16046	UNCLASSIFIED	NA
16047	UNCLASSIFIED	NA
16048	P3_I7_M2	0.9
16049	UNCLASSIFIED	NA
16050	P2_I12_M2	0.88
16051	P1_I4_M1	0.97
16052	P3_I7_M1	0.9
16053	UNCLASSIFIED	NA
16054	P1_I4_M1	0.95
16055	P4_I7_M1	0.84
16056	UNCLASSIFIED	NA
16057	UNCLASSIFIED	NA
16058	UNCLASSIFIED	NA
16059	P3_I7_M2	0.86
16060	UNCLASSIFIED	NA
16061	UNCLASSIFIED	NA
16062	UNCLASSIFIED	NA
16063	P1_I4_M1	0.86
16064	UNCLASSIFIED	NA
16065	UNCLASSIFIED	NA
16066	UNCLASSIFIED	NA
16067	UNCLASSIFIED	NA
16068	UNCLASSIFIED	NA
16069	P2_I12_M1	0.89
16070	UNCLASSIFIED	NA
16071	UNCLASSIFIED	NA
16072	UNCLASSIFIED	NA
16073	UNCLASSIFIED	NA
16074	UNCLASSIFIED	NA
16075	P2_I12_M3	0.86
16076	P1_I4_M1	0.88
16077	UNCLASSIFIED	NA
16078	UNCLASSIFIED	NA
16079	UNCLASSIFIED	NA
16080	UNCLASSIFIED	NA
16081	P2_I12_M4	0.87
16082	UNCLASSIFIED	NA
16083	UNCLASSIFIED	NA
16084	UNCLASSIFIED	NA
16085	UNCLASSIFIED	NA
16086	UNCLASSIFIED	NA
16087	UNCLASSIFIED	NA
16088	UNCLASSIFIED	NA
16089	UNCLASSIFIED	NA
16090	P1_I4_M1	0.93
16091	UNCLASSIFIED	NA
16092	UNCLASSIFIED	NA
16093	UNCLASSIFIED	NA
16094	UNCLASSIFIED	NA
16095	UNCLASSIFIED	NA
16096	UNCLASSIFIED	NA
16097	P3_I7_M3	0.86
16098	UNCLASSIFIED	NA
16099	UNCLASSIFIED	NA
16100	P1_I4_M1	0.98
16101	UNCLASSIFIED	NA
16102	P2_I12_M4	0.85
16103	UNCLASSIFIED	NA
16104	P2_I12_M1	0.89
16105	UNCLASSIFIED	NA
16106	UNCLASSIFIED	NA
16107	UNCLASSIFIED	NA
16108	UNCLASSIFIED	NA
16109	P1_I4_M1	0.96
16110	UNCLASSIFIED	NA
16111	UNCLASSIFIED	NA
16112	UNCLASSIFIED	NA
16113	UNCLASSIFIED	NA
16114	UNCLASSIFIED	NA
16115	UNCLASSIFIED	NA
16116	P1_I4_M1	0.98
16117	P4_I7_M2	0.85
16118	UNCLASSIFIED	NA
16119	UNCLASSIFIED	NA
16120	UNCLASSIFIED	NA
16121	UNCLASSIFIED	NA
16122	UNCLASSIFIED	NA
16123	UNCLASSIFIED	NA
16124	UNCLASSIFIED	NA
16125	UNCLASSIFIED	NA
16126	UNCLASSIFIED	NA
16127	P12_I5_M1	0.84
16128	P3_I7_M1	0.91
16129	P1_I4_M1	0.98
16130	UNCLASSIFIED	NA
16131	UNCLASSIFIED	NA
16132	P2_I12_M4	0.91
16133	UNCLASSIFIED	NA
16134	UNCLASSIFIED	NA
16135	UNCLASSIFIED	NA
16136	P1_I4_M1	0.98
16137	P4_I7_M4	0.83
16138	UNCLASSIFIED	NA
16139	UNCLASSIFIED	NA
16140	P2_I12_M5	0.9
16141	UNCLASSIFIED	NA
16142	P2_I12_M3	0.9
16143	UNCLASSIFIED	NA
16144	UNCLASSIFIED	NA
16145	UNCLASSIFIED	NA
16146	UNCLASSIFIED	NA
16147	UNCLASSIFIED	NA
16148	P2_I12_M3	0.95
16149	UNCLASSIFIED	NA
16150	UNCLASSIFIED	NA
16151	UNCLASSIFIED	NA
16152	UNCLASSIFIED	NA
16153	UNCLASSIFIED	NA
16154	P1_I4_M1	0.99
16155	UNCLASSIFIED	NA
16156	UNCLASSIFIED	NA
16157	UNCLASSIFIED	NA
16158	UNCLASSIFIED	NA
16159	P2_I12_M3	0.85
16160	UNCLASSIFIED	NA
16161	UNCLASSIFIED	NA
16162	UNCLASSIFIED	NA
16163	UNCLASSIFIED	NA
16164	P3_I7_M1	0.83
16165	P1_I4_M1	0.93
16166	UNCLASSIFIED	NA
16167	UNCLASSIFIED	NA
16168	UNCLASSIFIED	NA
16169	UNCLASSIFIED	NA
16170	UNCLASSIFIED	NA
16171	UNCLASSIFIED	NA
16172	UNCLASSIFIED	NA
16173	UNCLASSIFIED	NA
16174	UNCLASSIFIED	NA
